X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...193,4,165,15,sprinter,375.481359910061,187.740679955031,555,321.913910279108,1,872.411699601286,90.10185836410837,232.34487587087008,60
1...194,5,165,15,sprinter,375.481359910061,187.740679955031,735,303.458525796799,1,787.10841122486,81.29181511182495,209.6264942188864,75
1...195,6,165,15,sprinter,375.481359910061,187.740679955031,915,290.702193166192,1,731.250326601857,75.52284476045027,194.75010071791934,90
1...196,7,165,15,sprinter,375.481359910061,187.740679955031,1095,281.051858860982,1,690.391245445108,71.30295735527731,183.86831389192724,105
1...197,8,165,15,sprinter,375.481359910061,187.740679955031,1275,273.326767350172,1,658.430775537657,68.00211013581935,175.35644797264263,120
1...198,9,165,15,sprinter,375.481359910061,187.740679955031,1455,266.901129336148,1,632.291156261819,65.30243488529294,168.39481896338918,135
1...199,10,165,15,sprinter,375.481359910061,187.740679955031,1635,261.407150498945,1,610.226779518922,63.023646843947986,162.518528127492,150
1...200,11,165,15,sprinter,375.481359910061,187.740679955031,1815,256.611811948888,1,591.161553768829,61.05460829139338,157.44098559524497,165
1...201,12,165,15,sprinter,375.481359910061,187.740679955031,1995,252.358825554717,1,574.389361867891,59.322392114323975,152.9741348559818,180
1...202,13,165,15,sprinter,375.481359910061,187.740679955031,2175,248.53857619845,1,559.42380171958,57.77676316248973,148.98843496614018,195
1...203,14,165,15,sprinter,375.481359910061,187.740679955031,2355,245.07136903498,1,545.916555154415,56.38174746352582,145.39112015711737,210
1...204,15,165,15,sprinter,375.481359910061,187.740679955031,2535,241.897526284076,1,533.610146200956,55.11075314169116,142.11361819099932,225
1...205,16,165,15,sprinter,375.481359910061,187.740679955031,2715,238.971243926198,1,522.309158478218,53.94359777727546,139.1038848382052,240
1...206,17,165,15,sprinter,375.481359910061,187.740679955031,2895,236.256624395988,1,511.861934288553,52.864618306154775,136.3215298919657,255
