"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...542",5,85,180,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.45272630286072,272.985029386688,146.462002569436,1695,238.747626530513,259.174973165618,1,297.43824835878,-24.4532189720929,24.4532189720929,-8.57371005921829
"1...543",7,82.5,120,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.32176376454129,264.653763011395,146.891147535552,2085,238.700574685257,255.202978334904,1,283.784852529391,-19.131089517996,19.131089517996,-6.97656546271159
"1...544",9,80,60,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.19080122622185,256.39146470197,148.178582433898,2235,241.123103552614,253.876870338643,1,270.497272636856,-14.1058079348856,14.1058079348856,-5.35437823405764
"1...545",12,77.5,60,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.05983868790242,248.196193773657,148.178582433898,3000,233.457995507417,248.289942106216,1,264.753593754501,-16.5573999808439,16.5573999808439,-6.45575858823606
"1...546",15,75,60,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.92887614958299,240.066009541701,148.178582433898,3765,226.043467575915,244.011209033129,1,260.266295144671,-20.20028560297,20.20028560297,-8.07474768819189
"1...547",18,72.5,30,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.79791361126355,231.998971321344,150.753452230589,4020,224.28577334912,242.781441947064,1,252.039036728199,-20.0400654068546,20.0400654068546,-8.28036851387231
"1...548",21,70,30,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.66695107294412,223.993138427833,150.753452230589,4695,216.850950889723,239.876737532501,1,248.999935760017,-25.0067973321843,25.0067973321843,-10.573853486173
"1...549",2,95,300,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.92696546615535,303.51257142132,146.118686596544,720,264.419323676835,275.990929210684,1,316.785715692327,-13.2731442710067,13.2731442710067,-4.27960049116658
"1...550",3,90,240,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.66765149425244,286.588750025661,146.247430086379,1110,249.081440139042,267.397805652918,1,308.28428488727,-21.6955348616083,21.6955348616083,-7.2941732397683
"1...551",5,85,180,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.40833752234952,269.954044253683,146.462002569436,1770,238.066856174773,258.34205455658,1,294.012405538545,-24.0583612848621,24.0583612848621,-8.53184131564048
"1...552",7,82.5,120,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.27868053639807,261.740401671701,146.891147535552,2190,237.686455702222,254.264804386017,1,280.830017116647,-19.0896154449464,19.0896154449464,-7.036732849379
"1...553",9,80,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.14902355044661,253.593388329789,148.178582433898,2370,239.559618472723,252.759717967649,1,268.125143429854,-14.5317551000646,14.5317551000646,-5.57072605837948
"1...554",12,77.5,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.01936656449515,245.511121006,148.178582433898,3180,231.96767140112,247.189765346235,1,262.414965200091,-16.9038441940906,16.9038441940906,-6.65602521829598
"1...555",15,75,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.8897095785437,237.491716478383,148.178582433898,3990,224.61333396491,242.921918887339,1,257.956683443401,-20.4649669650177,20.4649669650177,-8.26119005258612
"1...556",18,72.5,30,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.76005259259224,229.533291524989,150.753452230589,4290,222.508411939804,241.5636121824,1,250.086229256427,-20.5529377314382,20.5529377314382,-8.57051760443466
"1...557",21,70,30,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.63039560664078,221.633962923867,150.753452230589,5010,215.138821292379,238.664682160018,1,247.063424397894,-25.4294614740272,25.4294614740272,-10.8511214962544
"1...558",2,95,300,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.88077878518708,300.264669749073,146.118686596544,750,263.697854030342,275.170757171006,1,313.328011513019,-13.0633417639459,13.0633417639459,-4.25798486940099
"1...559",3,90,240,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.62389569122987,283.571950613266,146.247430086379,1155,248.448351300865,266.619141950122,1,304.918383116835,-21.346432503569,21.346432503569,-7.25464167551104
"1...560",5,85,180,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.36701259727265,267.159284166036,146.462002569436,1845,237.343640614514,257.544940072301,1,290.947017794179,-23.7877336281429,23.7877336281429,-8.52444544868754
"1...561",7,82.5,120,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.23857105029404,259.053393812119,146.891147535552,2295,236.662647829357,253.371986996746,1,278.179656298019,-19.1262624859002,19.1262624859002,-7.12028512839226
"1...562",9,80,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.11012950331544,251.012024364126,148.178582433898,2505,238.047054427588,251.706378033502,1,265.986222963713,-14.9741985995872,14.9741985995872,-5.79274636886409
"1...563",12,77.5,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.98168795633683,243.033345066648,148.178582433898,3360,230.524846953412,246.151798443525,1,260.304963496281,-17.2716184296332,17.2716184296332,-6.86282690421279
"1...564",15,75,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.85324640935822,235.11552516428,148.178582433898,4215,223.228528002793,241.893848515659,1,255.871825542756,-20.7563003784764,20.7563003784764,-8.45492265680032
"1...565",18,72.5,30,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.72480486237962,227.256733901613,150.753452230589,4560,220.822404288932,240.421897543112,1,248.312073571644,-21.0553396700307,21.0553396700307,-8.85480264439538
"1...566",21,70,30,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.59636331540101,219.455140523241,150.753452230589,5325,213.514953631184,237.528235556332,1,245.303510153365,-25.8483696301239,25.8483696301239,-11.1233516977009
"1...567",2,95,300,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.83757396625314,297.254912049044,146.118686596544,780,262.928275607071,274.384862441619,1,310.221029319129,-12.9661172700847,12.9661172700847,-4.2688496406564
"1...568",3,90,240,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.58296481013456,280.775073679813,146.247430086379,1200,247.770587004098,265.871681802123,1,301.888219815926,-21.1131461361129,21.1131461361129,-7.24711728773671
"1...569",5,85,180,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.32835565401597,264.567050951623,146.462002569436,1920,236.590931469257,256.780750270843,1,288.181263081518,-23.6142121298955,23.6142121298955,-8.5442909658444
"1...570",7,82.5,120,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.20105107595668,256.560514035976,146.891147535552,2400,235.637866963043,252.52038635678,1,275.782629101752,-19.2221150657757,19.2221150657757,-7.22170100754072
"1...571",9,80,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.07374649789739,248.616583330261,148.178582433898,2640,236.585243588458,250.710001896398,1,264.041781347043,-15.425198016782,15.425198016782,-6.01772996583856
"1...572",12,77.5,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.94644191983809,240.733476267699,148.178582433898,3540,229.129516142979,245.169437859183,1,258.385798555175,-17.6523222874761,17.6523222874761,-7.07338833738309
"1...573",15,75,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.8191373417788,232.909410281515,148.178582433898,4440,221.889045519541,240.920533571838,1,253.9746920451,-21.0652817635857,21.0652817635857,-8.6530990282589
"1...574",18,72.5,30,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.69183276371951,225.142602804931,150.753452230589,4830,219.219910835382,239.34737925586,1,246.687862073547,-21.545259268616,21.545259268616,-9.13262744666777
"1...575",21,70,30,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.56452818566021,217.431271271172,150.753452230589,5640,211.971710492656,236.458557025349,1,243.691881505584,-26.2606102344115,26.2606102344115,-11.3898467584104
"1...576",2,95,300,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.79698939105737,294.451317861823,146.118686596544,810,262.12450995974,273.630523252254,1,307.407812090453,-12.9564942286301,12.9564942286301,-4.30549063188838
"1...577",3,90,240,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.54451626521224,278.168691938571,146.247430086379,1245,247.060391893171,265.152992358052,1,299.140007167516,-20.9713152289451,20.9713152289451,-7.2651998008751
"1...578",5,85,180,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.29204313936712,262.150347618965,146.462002569436,1995,235.818438576794,256.046839508878,1,285.667708548485,-23.5173609295193,23.5173609295193,-8.58582905939515
"1...579",7,82.5,120,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.16580657644456,254.235935865888,146.891147535552,2505,234.618268023281,251.706378033502,1,273.599090568931,-19.3631547030424,19.3631547030424,-7.33682068574639
"1...580",9,80,60,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.039570013522,246.382380280154,148.178582433898,2775,235.173068150449,249.764778626486,1,262.261645064949,-15.8792647847955,15.8792647847955,-6.24376341549351
"1...581",12,77.5,60,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.91333345059943,238.587942783904,148.178582433898,3720,227.780750336323,244.237078239655,1,256.628005051417,-18.0400622675127,18.0400622675127,-7.28573558520037
"1...582",15,75,60,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.78709688767687,230.850885299284,148.178582433898,4665,220.594010156569,239.996485579696,1,252.236392625906,-21.3855073266218,21.3855073266218,-8.85368267964758
"1...583",18,72.5,30,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.66086032475431,223.169469748437,150.753452230589,5100,217.693857739196,238.332697639478,1,245.191210949607,-22.02174120117,22.02174120117,-9.4037531794295
"1...584",21,70,30,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.53462376183175,215.541958053505,150.753452230589,5955,210.502219315865,235.448274693611,1,242.206375354009,-26.664417300504,26.664417300504,-11.6502520509521
"1...585",2,95,300,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.75872510655714,291.827873236442,146.118686596544,840,261.297065818741,272.905304969198,1,304.843545011841,-13.0156717753983,13.0156717753983,-4.36276026547742
"1...586",3,90,240,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.50826589042256,275.728853549481,146.247430086379,1290,246.327101694195,264.461017941279,1,296.631425352842,-20.9025718033613,20.9025718033613,-7.30399106082218
"1...587",5,85,180,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.25780667428797,259.887186027086,146.462002569436,2070,235.033483472907,255.34097029825,1,283.368943808064,-23.4817577809775,23.4817577809775,-8.64482018384329
"1...588",7,82.5,120,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.13257706622068,252.058617287056,146.891147535552,2610,233.608168747022,250.926782620813,1,271.597480576582,-19.5388632895263,19.5388632895263,-7.46247904654949
"1...589",9,80,60,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.00734745815338,244.289296139512,148.178582433898,2910,233.808840818164,248.865754557743,1,260.621923104163,-16.3326269646508,16.3326269646508,-6.46950447610018
"1...590",12,77.5,60,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.88211785008609,236.577525768237,148.178582433898,3900,226.477060009701,243.349891244647,1,255.008184776057,-18.4306590078203,18.4306590078203,-7.49845189251473
"1...591",15,75,60,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.7568882420188,228.921609357011,148.178582433898,4890,219.34201327698,239.116975345777,1,250.633972681042,-21.7123633240312,21.7123633240312,-9.05520199838206
"1...592",18,72.5,30,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.6316586339515,221.319850089616,150.753452230589,5370,216.237875456136,237.371524831603,1,243.804173445107,-22.4843233554906,22.4843233554906,-9.66809806323069
"1...593",21,70,30,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.50642902588421,213.770551149834,150.753452230589,6270,209.100304081023,234.491217553052,1,240.829387542035,-27.0588363922008,27.0588363922008,-11.9044610828869
"1...594",2,95,300,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.72253021188452,289.363182390591,146.118686596544,870,260.453984724346,272.207087891756,1,302.49249004822,-13.1293076576293,13.1293076576293,-4.43665855343699
"1...595",3,90,240,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.47397599020639,273.435848024906,146.247430086379,1335,245.577931989805,263.793822139594,1,294.328461212389,-20.8926131874833,20.8926131874833,-7.35960779766146
"1...596",5,85,180,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.22542176852826,257.759461174698,146.462002569436,2145,234.241657427252,254.661043355123,1,281.25480895585,-23.4953477811525,23.4953477811525,-8.71789452826992
"1...597",7,82.5,120,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.10114465768919,250.01122708796,146.891147535552,2715,232.610606324686,250.178879396854,1,269.75252320545,-19.7412961174898,19.7412961174898,-7.59625737899024
"1...598",9,80,60,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.97686754685012,242.320754704168,148.178582433898,3045,232.490601736729,248.008641618333,1,259.103381916097,-16.7826272119292,16.7826272119292,-6.69398458759829
"1...599",12,77.5,60,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.85259043601106,234.686385631345,148.178582433898,4080,225.216679007924,242.503730529451,1,253.507524937778,-18.8211393064322,18.8211393064322,-7.71051784914361
"1...600",15,75,60,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.72831332517199,227.106461477518,148.178582433898,5115,218.131382654188,238.277948251544,1,249.148975257713,-22.042513780195,22.042513780195,-9.25659302969777
"1...601",18,72.5,30,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.60403621433293,219.57932385071,150.753452230589,5640,214.846277412779,236.458557025349,1,242.512329924811,-22.9330060741006,22.9330060741006,-9.92573914145666
"1...602",21,70,30,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.47975910349386,212.103314358948,150.753452230589,6585,207.760458618913,233.582059096626,1,239.546611434713,-27.4432970757656,27.4432970757656,-12.1524638922683
"1...603",2,95,300,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,4.68819233476381,287.039416569119,146.118686596544,900,259.60144548295,271.533904377328,1,300.325633283483,-13.2862167143639,13.2862167143639,-4.52400656719294
"1...604",3,90,240,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,4.44144536977624,271.273242370425,146.247430086379,1380,244.818482287781,263.149708100116,1,292.203545960668,-20.930303590243,20.930303590243,-7.42898519466416
"1...605",5,85,180,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,4.19469840478867,255.752070242893,146.462002569436,2220,233.44723610415,254.005279060711,1,279.300875535208,-23.5488052923151,23.5488052923151,-8.80242057468508
