X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...182,13,300,15,pursuiter,416.548283671423,208.274141835712,3795,0,1619.44520027888,183.67504828945144,388.77730715998166,195
1...183,14,300,15,pursuiter,416.548283671423,208.274141835712,4110,0,1619.44287306425,183.67478434025486,388.7767484697359,210
1...184,15,300,15,pursuiter,416.548283671423,208.274141835712,4425,0,1619.44200488931,183.6746858731539,388.77654004853383,225
1...185,16,300,15,pursuiter,416.548283671423,208.274141835712,4740,0,1619.44168101336,183.6746491396289,388.7764622962149,240
1...186,17,300,15,pursuiter,416.548283671423,208.274141835712,5055,0,1619.44156019013,183.67463543603918,388.7764332903986,255
1...187,18,300,15,pursuiter,416.548283671423,208.274141835712,5370,0,1619.44151511653,183.674630323859,388.77642246966013,270
1...188,2,30,30,pursuiter,416.548283671423,208.274141835712,90,0,842.634389518326,115.47035757160783,202.28972787774188,60
1...189,3,30,30,pursuiter,416.548283671423,208.274141835712,150,0,679.429746141663,93.10561817517457,163.10948160756396,90
1...190,4,30,30,pursuiter,416.548283671423,208.274141835712,210,0,598.868999983424,82.06598072286872,143.76940764346475,120
1...191,5,30,30,pursuiter,416.548283671423,208.274141835712,270,0,551.046424700644,75.51261672943578,132.28872769412595,150
1...192,6,30,30,pursuiter,416.548283671423,208.274141835712,330,0,519.503530823881,71.19013798883378,124.71628168648752,180
1...193,7,30,30,pursuiter,416.548283671423,208.274141835712,390,0,497.229192969604,68.13777531683981,119.36892131377088,210
1...194,8,30,30,pursuiter,416.548283671423,208.274141835712,450,0,480.731501855155,65.87701511551415,115.40835017204398,240
1...195,9,30,30,pursuiter,416.548283671423,208.274141835712,510,0,468.075727023314,64.14273170226089,112.37010098750912,270
1...196,10,30,30,pursuiter,416.548283671423,208.274141835712,570,0,458.103258008829,62.77615495521807,109.97602822202117,300
1...197,11,30,30,pursuiter,416.548283671423,208.274141835712,630,0,450.077813665077,61.67638862764887,108.04937418013762,330
1...198,12,30,30,pursuiter,416.548283671423,208.274141835712,690,0,443.509017654959,60.77623402496661,106.47241509337316,360
1...199,13,30,30,pursuiter,416.548283671423,208.274141835712,750,0,438.057600963884,60.02919943627615,105.16370325737022,390
1...200,14,30,30,pursuiter,416.548283671423,208.274141835712,810,0,433.481324889417,59.402089694212144,104.06508486093078,420
1...201,15,30,30,pursuiter,416.548283671423,208.274141835712,870,0,429.602581124538,58.87056625411704,103.13392179606538,450
1...202,16,30,30,pursuiter,416.548283671423,208.274141835712,930,0,426.288166201972,58.416375586123834,102.33823614508802,480
1...203,17,30,30,pursuiter,416.548283671423,208.274141835712,990,0,423.436207823043,58.025557625344284,101.65357160781228,510
