"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...115",15,75,120,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,3.65854321187471,223.481205140311,146.889973120767,4605,203.421587925948,240.238363209352,1,268.136964508207,-44.6557593678958,44.6557593678958,-18.1668465995968
"1...116",18,72.5,60,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,3.53659177147888,216.083040585906,148.177385637896,4530,204.836195963168,240.545286613086,1,256.587402241548,-40.5043616556413,40.5043616556413,-17.1385210436893
"1...117",21,70,60,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,3.41464033108306,208.734590589607,148.177385637896,5295,198.383163433642,237.633449126603,1,253.47153849728,-44.736947907673,44.736947907673,-19.3580072146829
"1...118",2,95,420,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,4.61761809952421,283.35711912454,145.970392751389,840,239.27055692877,272.905304969198,1,325.214341053701,-41.8572219291617,41.8572219291617,-13.7558938162833
"1...119",3,90,300,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,4.3745855679703,267.809371185073,146.117525610489,1230,228.73769513608,265.389504354557,1,313.530902233648,-45.7215310485746,45.7215310485746,-15.7296967504754
"1...120",5,85,240,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,4.1315530364164,252.500617699752,146.246266862202,2010,218.074845442636,255.903506143048,1,299.969000098399,-47.4683823986468,47.4683823986468,-17.1840698092433
"1...121",7,82.5,180,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,4.01003677063944,244.931988116323,146.460835615057,2550,216.590085712812,251.368211883213,1,287.506567184914,-42.5745790685907,42.5745790685907,-15.9922975692485
"1...122",9,80,120,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.88852050486249,237.418456233144,146.889973120767,2850,216.634591665028,249.259897711862,1,275.811272409421,-38.3928161762773,38.3928161762773,-14.9612596596156
"1...123",12,77.5,120,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.76700423908554,229.958471745785,146.889973120767,3840,210.039536317205,243.640855077747,1,269.933660516726,-39.975188770941,39.975188770941,-15.9935258792786
"1...124",15,75,120,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.64548797330858,222.550484349817,146.889973120767,4830,203.742853554655,239.34737925586,1,265.308992407732,-42.7585080579155,42.7585080579155,-17.5290263262284
"1...125",18,72.5,60,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.52397170753163,215.192943740812,148.177385637896,4800,204.740121599482,239.463691454299,1,254.302848682054,-39.1099049412421,39.1099049412421,-16.6603857041669
"1...126",21,70,60,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.40245544175468,207.884299614339,148.177385637896,5610,198.268262506095,236.557766489595,1,251.209007772505,-43.3247081581654,43.3247081581654,-18.8740316885773
"1...127",2,95,420,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,4.6022225735916,282.176608165806,145.970392751389,870,240.376872614971,272.207087891756,1,321.296929017076,-39.1203208512695,39.1203208512695,-12.9650493156302
"1...128",3,90,300,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,4.36000033287625,266.715047458595,146.117525610489,1275,229.672713975136,264.688841735893,1,309.882875525077,-43.1678280664814,43.1678280664814,-14.9732860094621
"1...129",5,85,240,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,4.1177780921609,251.489107797465,146.246266862202,2085,218.855202462054,255.202978334904,1,296.581790612855,-45.0926828153891,45.0926828153891,-16.4550546092414
"1...130",7,82.5,180,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,3.99666697180323,243.960658735339,146.460835615057,2655,217.172622889867,250.60254113953,1,284.47475592465,-40.5140971893111,40.5140971893111,-15.333604094411
"1...131",9,80,120,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,3.87555585144555,236.486510386124,146.889973120767,2985,216.93622018335,248.384642523098,1,273.190562126285,-36.7040517401618,36.7040517401618,-14.4028655474857
"1...132",12,77.5,120,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,3.75444473108788,229.065127900281,146.889973120767,4020,210.322217545733,242.781441947064,1,267.355180454089,-38.2900525538077,38.2900525538077,-15.4264649972677
"1...133",15,75,120,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,3.63333361073021,221.694976428276,146.889973120767,5055,203.996652891735,238.497927813174,1,262.767518846148,-41.0725424178728,41.0725424178728,-16.9559224164947
"1...134",18,72.5,60,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,3.51222249037253,214.37452112057,148.177385637896,5070,204.615839007306,238.442686264892,1,252.239799985424,-37.865278864854,37.865278864854,-16.2297971374319
"1...135",21,70,60,225,"elevee",287.074060302472,2.34893214381958,4.84444481430694,3.39111137001486,207.102227127628,148.177385637896,5925,198.129042826747,235.542122460972,1,249.165058845433,-42.062831717805,42.062831717805,-18.4378030207007
"1...136",2,95,420,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,4.58782089661475,281.086800844136,145.970392751389,900,241.346825595342,271.533904377328,1,317.778786836028,-36.691985991892,36.691985991892,-12.253830157123
"1...137",3,90,300,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,4.34635663889819,265.704337512675,146.117525610489,1320,230.490602876717,264.013569711965,1,306.599894893342,-40.8955573806667,40.8955573806667,-14.2915446243472
"1...138",5,85,240,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,4.10489238118162,250.554428608163,146.246266862202,2160,219.535724222384,254.528020576425,1,293.527405095208,-42.9729764870443,42.9729764870443,-15.796512151322
"1...139",7,82.5,180,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,3.98416025232334,243.062880851954,146.460835615057,2760,217.669541687262,249.867423719256,1,281.736802218698,-38.6739213667443,38.6739213667443,-14.7385460069105
"1...140",9,80,120,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,3.86342812346505,235.62491024561,146.889973120767,3120,217.173738536663,247.549220019319,1,270.819061683667,-35.1941514380567,35.1941514380567,-13.8985370105151
"1...141",12,77.5,120,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,3.74269599460677,228.238996303509,146.889973120767,4200,210.544855164064,241.960613724311,1,265.020354424573,-36.7813581210638,36.7813581210638,-14.9135979142706
"1...142",15,75,120,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,3.62196386574849,220.903618540027,146.889973120767,5280,204.195066931857,237.686304238208,1,260.465009594521,-39.561391054494,39.561391054494,-16.4370458489606
"1...143",18,72.5,60,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,3.50123173689021,213.617256469539,148.177385637896,5340,204.470405901713,237.475852802318,1,250.361813662428,-36.7445571928891,36.7445571928891,-15.8388856559577
"1...144",21,70,60,240,"elevee",287.074060302472,2.34893214381958,4.82928515433132,3.38049960803192,206.378389606424,148.177385637896,6240,197.971786660776,234.580216705179,1,247.303854576206,-40.9254649697826,40.9254649697826,-18.0414664644923
"1...145",2,95,420,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,4.57429235670188,280.075010951372,145.970392751389,930,242.200796006407,270.884075738582,1,314.595303612441,-34.5202926610693,34.5202926610693,-11.6098926802458
"1...146",3,90,300,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,4.33354012740178,264.765589846968,146.117525610489,1365,231.208762676627,263.361928395502,1,303.623656733736,-38.8580668867683,38.8580668867683,-13.6730478701099
"1...147",5,85,240,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,4.09278789810168,249.68591629328,146.246266862202,2235,220.131173284607,253.876870338643,1,290.753391100926,-41.0674748076466,41.0674748076466,-15.1978119451224
"1...148",7,82.5,180,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,3.97241178345164,242.228467161828,146.460835615057,2865,218.094203344385,249.160579685743,1,279.24664889987,-37.018181738042,37.018181738042,-14.1974873192846
"1...149",9,80,120,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,3.85203566880159,234.823933694703,146.889973120767,3255,217.358307007238,246.750130092212,1,268.657701437227,-33.8337677425235,33.8337677425235,-13.4399212927231
"1...150",12,77.5,120,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,3.73165955415154,227.470808817456,146.889973120767,4380,210.717808690018,241.175044466708,1,262.891192624621,-35.4203838071656,35.4203838071656,-14.4466266566332
"1...151",15,75,120,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,3.61128343950149,220.167585455635,146.889973120767,5505,204.347625505324,236.909304555492,1,258.364373704775,-38.1967882491399,38.1967882491399,-15.9641534981934
"1...152",18,72.5,60,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,3.49090732485144,212.91275653479,148.177385637896,5610,204.309114825664,236.557766489595,1,248.640468040016,-35.7277115052256,35.7277115052256,-15.4815131182926
"1...153",21,70,60,255,"elevee",287.074060302472,2.34893214381958,4.81504458600198,3.37053121020139,205.704814980471,148.177385637896,6555,197.80119415441,233.666703041226,1,245.597413846823,-39.8925988663521,39.8925988663521,-17.678884046291
"1...154",2,95,420,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,4.5615380083514,279.131072003938,145.970392751389,960,242.955385826774,270.256052274438,1,311.695608020728,-32.5645360167891,32.5645360167891,-11.0233803305665
"1...155",3,90,300,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,4.32145706054343,263.889462103268,146.117525610489,1410,231.841410780158,262.732333200338,1,300.908137872505,-37.0186757692364,37.0186757692364,-13.1086519386146
"1...156",5,85,240,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,4.08137611273546,248.875015388781,146.246266862202,2310,220.653644507388,253.247896397176,1,288.218168922084,-39.3431535333029,39.3431535333029,-14.6504013391208
"1...157",7,82.5,180,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,3.96133563883148,241.449241968381,146.460835615057,2970,218.457473469733,248.479884626684,1,276.967686278432,-35.5184443100505,35.5184443100505,-13.7026560572268
"1...158",9,80,120,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,3.84129516492749,234.075775834957,146.889973120767,3390,217.498855640014,245.98437448326,1,266.675587829104,-32.5998119941462,32.5998119941462,-13.0203587487448
"1...159",12,77.5,120,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,3.72125469102351,226.75312248532,146.889973120767,4560,210.849388210656,240.421897543112,1,260.937643499395,-34.1845210140752,34.1845210140752,-14.0189330610154
"1...160",15,75,120,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,3.60121421711952,219.479787416278,146.889973120767,5730,204.461985090786,236.164127486342,1,256.436175707144,-36.9563882908662,36.9563882908662,-15.5306361435421
"1...161",18,72.5,60,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,3.48117374321554,212.254276124642,148.177385637896,5880,204.136032613575,235.683767111044,1,247.053185688663,-34.7989095640212,34.7989095640212,-15.1527734501147
"1...162",21,70,60,270,"elevee",287.074060302472,2.34893214381958,4.80161895615937,3.36113326931156,205.075094107222,148.177385637896,6870,197.620870381994,232.796973219063,1,244.023485820021,-38.9483917127988,38.9483917127988,-17.3451413358326
"1...163",2,95,420,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,4.54947273404622,278.246527959391,145.970392751389,990,243.62411039427,269.648369653612,1,309.038973419121,-30.7924454597305,30.7924454597305,-10.4863632381363
"1...164",3,90,300,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,4.31002680067536,263.068177133738,146.117525610489,1455,232.40013866951,262.123381463792,1,298.416487251724,-35.3483101179862,35.3483101179862,-12.5910153420395
"1...165",5,85,240,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,4.07058086730451,248.114597298085,146.246266862202,2385,221.113010637875,252.639664646557,1,285.888370597254,-37.7737732991695,37.7737732991695,-14.1474020071637
"1...166",7,82.5,180,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,3.95085790061908,240.718389812408,146.460835615057,3075,218.768144032936,247.823483862876,1,274.870518650643,-34.1521288382349,34.1521288382349,-13.2478136273493
"1...167",9,80,120,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,3.83113493393366,233.373927047312,146.889973120767,3525,217.602472644245,245.249330437472,1,264.847896577663,-31.4739695303511,31.4739695303511,-12.6345206243083
"1...168",12,77.5,120,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,3.71141196724823,226.079726327155,146.889973120767,4740,210.946201981631,239.698574191176,1,259.135411072574,-33.0556847454194,33.0556847454194,-13.6251663221247
"1...169",15,75,120,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,3.5916890005628,218.834304976297,146.889973120767,5955,204.544238601244,235.448274693611,1,254.656677228227,-35.8223722519299,35.8223722519299,-15.131174023693
"1...170",18,72.5,60,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,3.47196603387738,211.636180319099,148.177385637896,6150,203.954193171174,234.849893991054,1,245.581843901413,-33.9456635823132,33.9456635823132,-14.8487862612965
"1...171",21,70,60,285,"elevee",287.074060302472,2.34893214381958,4.78891866741707,3.35224306719195,204.483869679921,148.177385637896,7185,197.433490232724,231.967028388763,1,242.564116342234,-38.0802466623128,38.0802466623128,-17.0363128133746
"1...172",2,95,420,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,4.53802685666789,277.414526823615,145.970392751389,1020,244.218295084495,269.059836217728,1,306.592564862867,-29.1780380392522,29.1780380392522,-9.99235744038397
"1...173",3,90,300,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,4.29918333789589,262.295431471294,146.117525610489,1500,232.894685778547,261.533706137475,1,296.118663328262,-33.8232318569674,33.8232318569674,-12.1140322824797
"1...174",5,85,240,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,4.0603398191239,247.398882636861,146.246266862202,2460,221.517588391988,252.050827615679,1,283.736775251348,-36.3378926144873,36.3378926144873,-13.6830928501266
"1...175",7,82.5,180,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,3.9409180597379,240.030384381059,146.460835615057,3180,219.03357643283,247.189765346235,1,272.931258221415,-32.9008738403565,32.9008738403565,-12.8278105448338
"1...176",9,80,120,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,3.82149630035191,232.713108215375,146.889973120767,3660,217.675018579756,244.542627872845,1,263.154352967692,-30.4412447523171,30.4412447523171,-12.2779763284684
"1...177",12,77.5,120,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,3.70207454096591,225.445582626693,146.889973120767,4920,211.013726379295,239.00285238896,1,257.464774067645,-32.0191914409519,32.0191914409519,-13.2609255515382
"1...178",15,75,120,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,3.58265278157991,218.226336101895,146.889973120767,6180,204.599443390281,234.759555523449,1,253.006539692195,-34.7802035903008,34.7802035903008,-14.7613655060427
"1...179",18,72.5,60,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,3.46323102219392,211.053897127862,148.177385637896,6420,203.766038554026,234.052592547961,1,244.211534646076,-33.1576375182141,33.1576375182141,-14.5662882371787
"1...180",21,70,60,300,"elevee",287.074060302472,2.34893214381958,4.77687037543988,3.34380926280792,203.926794191477,148.177385637896,7500,197.241205789957,231.173435920274,1,241.20469341867,-37.2778992271929,37.2778992271929,-16.7491630067929
"1...181",2,95,420,315,"elevee",287.074060302472,2.34893214381958,4.76541024146651,4.52713972939318,276.629261345863,145.970392751389,1050,244.747351774376,268.489241292228,1,304.32931681021,-27.7000554643473,27.7000554643473,-9.53598294469307
"1...182",3,90,300,315,"elevee",287.074060302472,2.34893214381958,4.76541024146651,4.28886921731986,261.565879024681,146.117525610489,1545,233.333153831227,260.962180114825,1,293.990107875138,-32.424228850457,32.424228850457,-11.6727133232402
"1...183",5,85,240,315,"elevee",287.074060302472,2.34893214381958,4.76541024146651,4.05059870524653,246.722966111866,146.246266862202,2535,221.87430111546,251.480241329647,1,281.741056428735,-35.0180903168692,35.0180903168692,-13.2527812010812
"1...184",7,82.5,180,315,"elevee",287.074060302472,2.34893214381958,4.76541024146651,3.93146344920987,239.380533314506,146.460835615057,3285,219.259848341518,246.577175501342,1,271.130107812049,-31.7495744975439,31.7495744975439,-12.4383595325188
