X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...214,9,60,30,elevee,312.947910877278,156.473955438639,750,282.076579073797,1,410.616210934573,85.31124852319982,131.20912351947143,270
1...215,10,60,30,elevee,312.947910877278,156.473955438639,840,279.254484977035,1,405.947008276931,84.34115650607109,129.71711718379945,300
1...216,11,60,30,elevee,312.947910877278,156.473955438639,930,276.829275688477,1,401.928905296987,83.50633953395588,128.43316453855567,330
1...217,12,60,30,elevee,312.947910877278,156.473955438639,1020,274.706392072914,1,398.407573737225,82.77473375749689,127.30795122433646,360
1...218,13,60,30,elevee,312.947910877278,156.473955438639,1110,272.820637953677,1,395.276433190159,82.1241956095659,126.30742032502849,390
1...219,14,60,30,elevee,312.947910877278,156.473955438639,1200,271.125379778121,1,392.459138893669,81.53886340033866,125.40717648298063,420
1...220,15,60,30,elevee,312.947910877278,156.473955438639,1290,269.586230120485,1,389.899322236281,81.00702576408165,124.58920755958628,450
1...221,16,60,30,elevee,312.947910877278,156.473955438639,1380,268.177173569977,1,387.554288909689,80.51981236238778,123.83987093036315,480
1...222,17,60,30,elevee,312.947910877278,156.473955438639,1470,266.878093724232,1,385.39099089226403,80.07035700753407,123.14860636452514,510
1...223,18,60,30,elevee,312.947910877278,156.473955438639,1560,265.673139862584,1,383.383362965656,79.65324428663308,122.5070849301816,540
1...224,19,60,30,elevee,312.947910877278,156.473955438639,1650,264.549616024751,1,381.510509189697,79.264132776484,121.90862949690874,570
1...225,20,60,30,elevee,312.947910877278,156.473955438639,1740,263.497205807315,1,379.755436183539,78.89949186505012,121.34780996587624,600
1...226,2,90,30,elevee,312.947910877278,156.473955438639,150,332.215263907082,1,526.766530796627,109.44309850848867,168.3240285324025,60
1...227,3,90,30,elevee,312.947910877278,156.473955438639,270,315.05558178705,1,499.325248051627,103.74178903820304,159.55538627878445,90
1...228,4,90,30,elevee,312.947910877278,156.473955438639,390,302.107867134957,1,477.051866547084,99.11418317563546,152.43810550125676,120
1...229,5,90,30,elevee,312.947910877278,156.473955438639,510,292.941481274883,1,461.003449853051,95.77990063020847,147.3099624026034,150
1...230,6,90,30,elevee,312.947910877278,156.473955438639,630,286.716088144262,1,450.039388082232,93.50196377909108,143.80648422309304,180
1...231,7,90,30,elevee,312.947910877278,156.473955438639,750,282.076579073797,1,441.833815790381,91.79714161566041,141.1844592768812,210
1...232,8,90,30,elevee,312.947910877278,156.473955438639,870,278.407420413188,1,435.32364092458,90.44456192904318,139.10418500773807,240
1...233,9,90,30,elevee,312.947910877278,156.473955438639,990,275.38491339166,1,429.947284007543,89.32754874523624,137.3862131887329,270
1...234,10,90,30,elevee,312.947910877278,156.473955438639,1110,272.820637953677,1,425.376704872861,88.37794714142636,135.92572121041314,300
1...235,11,90,30,elevee,312.947910877278,156.473955438639,1230,270.596413196958,1,421.40555131733,87.55288456747535,134.65677087794444,330
1...236,12,90,30,elevee,312.947910877278,156.473955438639,1350,268.6337467876,1,417.896430415129,86.82381572554078,133.5354593816114,360
1...237,13,90,30,elevee,312.947910877278,156.473955438639,1470,266.878093724232,1,414.75366053302,86.17086142095161,132.53121242137482,390
1...238,14,90,30,elevee,312.947910877278,156.473955438639,1590,265.29013646572,1,411.908140066272,85.57966483091909,131.62194913255104,420
1...239,15,90,30,elevee,312.947910877278,156.473955438639,1710,263.840664416981,1,409.308443009,85.03954148500155,130.7912367465874,450
1...240,16,90,30,elevee,312.947910877278,156.473955438639,1830,262.507419107065,1,406.915322430728,84.5423372856489,130.02653422099345,480
1...241,17,90,30,elevee,312.947910877278,156.473955438639,1950,261.273070630719,1,404.698178919035,84.0816947778747,129.3180637584562,510
1...242,18,90,30,elevee,312.947910877278,156.473955438639,2070,260.123874514957,1,402.632712895536,83.65256538513617,128.6580606232031,540
1...243,19,90,30,elevee,312.947910877278,156.473955438639,2190,259.048753567673,1,400.699317493305,83.25087550718924,128.04025959784678,570
1...244,20,90,30,elevee,312.947910877278,156.473955438639,2310,258.03865395532,1,398.881949969319,82.87329204027282,127.45953435226475,600
1...245,2,120,30,elevee,312.947910877278,156.473955438639,180,325.682697588022,1,545.14729435528,113.26195866607821,174.19745440290177,60
1...246,3,120,30,elevee,312.947910877278,156.473955438639,330,308.754102534943,1,516.508118994384,107.31177028663743,165.04603515213486,90
1...247,4,120,30,elevee,312.947910877278,156.473955438639,480,294.874917207978,1,491.090397540718,102.03088391614614,156.92400571202353,120
1...248,5,120,30,elevee,312.947910877278,156.473955438639,630,286.716088144262,1,475.984753897025,98.8924756295933,152.09711819539245,150
1...249,6,120,30,elevee,312.947910877278,156.473955438639,780,281.084237498266,1,465.484734341202,96.71095002497464,148.74192099136303,180
1...250,7,120,30,elevee,312.947910877278,156.473955438639,930,276.829275688477,1,457.512418624979,95.05459017053994,146.19443131684355,210
1...251,8,120,30,elevee,312.947910877278,156.473955438639,1080,273.42605288005,1,451.112201659953,93.72485577241912,144.14929321475992,240
1...252,9,120,30,elevee,312.947910877278,156.473955438639,1230,270.596413196958,1,445.775227637823,92.61602493467039,142.4439058845908,270
1...253,10,120,30,elevee,312.947910877278,156.473955438639,1380,268.177173569977,1,441.201694143293,91.66580952137004,140.9824698642291,300
1...254,11,120,30,elevee,312.947910877278,156.473955438639,1530,266.065171685057,1,437.201392547593,90.83469103527378,139.70420550883333,330
1...255,12,120,30,elevee,312.947910877278,156.473955438639,1680,264.191363550188,1,433.646630933131,90.09613969838948,138.56830988821804,360
1...256,13,120,30,elevee,312.947910877278,156.473955438639,1830,262.507419107065,1,430.447787498174,89.43153533061428,137.54614507299695,390
1...257,14,120,30,elevee,312.947910877278,156.473955438639,1980,260.97826111992,1,427.539662616863,88.82733179972749,136.61687704460246,420
1...258,15,120,30,elevee,312.947910877278,156.473955438639,2130,259.57766180009,1,424.873403027297,88.2733791587562,135.76489513422902,450
1...259,16,120,30,elevee,312.947910877278,156.473955438639,2280,258.28551600101,1,422.411489140329,87.7618821894188,134.9782102574818,480
1...260,17,120,30,elevee,312.947910877278,156.473955438639,2430,257.086083339748,1,420.124496680161,87.28672758776287,134.24742012254944,510
1...261,18,120,30,elevee,312.947910877278,156.473955438639,2580,255.966815606958,1,417.988932365356,86.84303429668958,133.56501763939548,540
1...262,19,120,30,elevee,312.947910877278,156.473955438639,2730,254.917551317152,1,415.985744602194,86.42684408171296,132.92491502374085,570
1...263,20,120,30,elevee,312.947910877278,156.473955438639,2880,253.929948180593,1,414.099272382788,86.03490314987405,132.32210792587026,600
1...264,2,150,30,elevee,312.947910877278,156.473955438639,210,321.100941429213,1,561.803871748979,116.72259508456142,179.5199303852485,60
1...265,3,150,30,elevee,312.947910877278,156.473955438639,390,302.107867134957,1,527.604177727357,109.61713134883746,168.5916919043617,90
1...266,4,150,30,elevee,312.947910877278,156.473955438639,570,289.572332087485,1,503.591660584844,104.6281957855045,160.91868425423894,120
1...267,5,150,30,elevee,312.947910877278,156.473955438639,750,282.076579073797,1,489.054027035561,101.60779952341024,156.27329981676814,150
1...268,6,150,30,elevee,312.947910877278,156.473955438639,930,276.829275688477,1,478.796324169103,99.4766185928625,152.9955329712561,180
1...269,7,150,30,elevee,312.947910877278,156.473955438639,1110,272.820637953677,1,470.91630323106,97.83943426669246,150.47753535435137,210
1...270,8,150,30,elevee,312.947910877278,156.473955438639,1290,269.586230120485,1,464.531879259251,96.51298108332497,148.43744377683876,240
1...271,9,150,30,elevee,312.947910877278,156.473955438639,1470,266.878093724232,1,459.169173569556,95.39880413251957,146.72383409826259,270
1...272,10,150,30,elevee,312.947910877278,156.473955438639,1650,264.549616024751,1,454.546574743169,94.4383947117532,145.24671964383833,300
1...273,11,150,30,elevee,312.947910877278,156.473955438639,1830,262.507419107065,1,450.483964053818,93.59433064184375,143.94854491630542,330
1...274,12,150,30,elevee,312.947910877278,156.473955438639,2010,260.688574752698,1,446.859517563242,92.84130129940058,142.79038205130476,360
1...275,13,150,30,elevee,312.947910877278,156.473955438639,2190,259.048753567673,1,443.587146675177,92.16142057706767,141.7447221269769,390
1...276,14,150,30,elevee,312.947910877278,156.473955438639,2370,257.555594699653,1,440.603831958995,91.54159530861115,140.79142778868942,420
1...277,15,150,30,elevee,312.947910877278,156.473955438639,2550,256.184772949807,1,437.86208640139,90.97195940427154,139.9153249414395,450
1...278,16,150,30,elevee,312.947910877278,156.473955438639,2730,254.917551317152,1,435.325252074131,90.44489666784816,139.104699837681,480
1...279,17,150,30,elevee,312.947910877278,156.473955438639,2910,253.739195730158,1,432.964445941987,89.95440624567014,138.35032313469358,510
1...280,18,150,30,elevee,312.947910877278,156.473955438639,3090,252.637912808789,1,430.756508603605,89.49567644888586,137.6447944311491,540
1...281,19,150,30,elevee,312.947910877278,156.473955438639,3270,251.604117073605,1,428.682586213382,89.06479012794044,136.98208913159647,570
1...282,20,150,30,elevee,312.947910877278,156.473955438639,3450,250.629912505288,1,426.727125246802,88.65851582104537,136.35723723177125,600
1...283,2,180,30,elevee,312.947910877278,156.473955438639,240,317.694598701003,1,577.049781687163,119.89014565139956,184.39163887355429,60
1...284,3,180,30,elevee,312.947910877278,156.473955438639,450,297.016367556667,1,537.868127441824,111.74961014924224,171.87145488015355,90
1...285,4,180,30,elevee,312.947910877278,156.473955438639,660,285.43904205378,1,514.819970605671,106.96103389850083,164.50660084692396,120
1...286,5,180,30,elevee,312.947910877278,156.473955438639,870,278.407420413188,1,500.627106907444,104.01226838469046,159.97138485572574,150
1...287,6,180,30,elevee,312.947910877278,156.473955438639,1080,273.42605288005,1,490.484380008157,101.90497531596677,156.73035766022406,180
1...288,7,180,30,elevee,312.947910877278,156.473955438639,1290,269.586230120485,1,482.618359132766,100.27069969820242,154.21683365127942,210
1...289,8,180,30,elevee,312.947910877278,156.473955438639,1500,266.466667273263,1,476.199201060787,98.93703002076349,152.16564307007877,240
1...290,9,180,30,elevee,312.947910877278,156.473955438639,1710,263.840664416981,1,470.777147378114,97.81052269613585,150.43306921538405,270
1...291,10,180,30,elevee,312.947910877278,156.473955438639,1920,261.57318931033,1,466.082741345727,96.83519432615682,148.93300934304705,300
1...292,11,180,30,elevee,312.947910877278,156.473955438639,2130,259.57766180009,1,461.94237070109,95.97497454029195,147.6099870442145,330
1...293,12,180,30,elevee,312.947910877278,156.473955438639,2340,257.795381551524,1,458.237839817116,95.20530654743492,146.42623385232093,360
1...294,13,180,30,elevee,312.947910877278,156.473955438639,2550,256.184772949807,1,454.885134318709,94.5087351886259,145.35490364627853,390
1...295,14,180,30,elevee,312.947910877278,156.473955438639,2760,254.715337758217,1,451.822431719649,93.87241597953678,144.37624154545975,420
1...296,15,180,30,elevee,312.947910877278,156.473955438639,2970,253.364050862386,1,449.002929606301,93.28662506554424,143.47529221320693,450
1...297,16,180,30,elevee,312.947910877278,156.473955438639,3180,252.113107176802,1,446.390347741801,92.74382472110028,142.64046259022712,480
1...298,17,180,30,elevee,312.947910877278,156.473955438639,3390,250.948456057314,1,443.955993656141,92.2380536851187,141.86258422739164,510
1...299,18,180,30,elevee,312.947910877278,156.473955438639,3600,249.858815338701,1,441.676783257063,91.76451591526337,141.13428078779086,540
1...300,19,180,30,elevee,312.947910877278,156.473955438639,3810,248.83498862328,1,439.533866886905,91.31929513208267,140.4495290141967,570
1...301,20,180,30,elevee,312.947910877278,156.473955438639,4020,247.869380585407,1,437.511651695158,90.89915170326415,139.8033463360385,600
1...302,2,210,30,elevee,312.947910877278,156.473955438639,270,315.05558178705,1,591.132095258407,122.81594283345349,188.89152945654862,60
1...303,3,210,30,elevee,312.947910877278,156.473955438639,510,292.941481274883,1,547.370695034283,113.72390118768824,174.9079242931689,90
1...304,4,210,30,elevee,312.947910877278,156.473955438639,750,282.076579073797,1,524.995844428214,109.07521370314086,167.75821987643505,120
1...305,5,210,30,elevee,312.947910877278,156.473955438639,990,275.38491339166,1,511.006157248366,106.16866094662537,163.28792731540432,150
1...306,6,210,30,elevee,312.947910877278,156.473955438639,1230,270.596413196958,1,500.900319793259,104.06903217477186,160.0586878465171,180
1...307,7,210,30,elevee,312.947910877278,156.473955438639,1470,266.878093724232,1,493.001904775007,102.4280262217243,157.53481254851286,210
1...308,8,210,30,elevee,312.947910877278,156.473955438639,1710,263.840664416981,1,486.519220656338,101.0811581214941,155.46332272757232,240
1...309,9,210,30,elevee,312.947910877278,156.473955438639,1950,261.273070630719,1,481.019567720822,99.93852846908636,153.7059526527573,270
1...310,10,210,30,elevee,312.947910877278,156.473955438639,2190,259.048753567673,1,476.24177355474,98.94587505053865,152.17924676975954,300
1...311,11,210,30,elevee,312.947910877278,156.473955438639,2430,257.086083339748,1,472.016462986705,98.06800781013693,150.82908259828758,330
1...312,12,210,30,elevee,312.947910877278,156.473955438639,2670,255.329425916891,1,468.227666252029,97.28083241075328,149.61840292828913,360
1...313,13,210,30,elevee,312.947910877278,156.473955438639,2910,253.739195730158,1,464.792539342295,96.56713685343942,148.52073561998074,390
1...314,14,210,30,elevee,312.947910877278,156.473955438639,3150,252.286236240533,1,461.649853938387,95.91420010037551,147.5165156540771,420
1...315,15,210,30,elevee,312.947910877278,156.473955438639,3390,250.948456057314,1,458.753078710539,95.31235461839533,146.59087431660097,450
1...316,16,210,30,elevee,312.947910877278,156.473955438639,3630,249.708717562405,1,456.066020644799,94.75408080372819,145.73224641964282,480
1...317,17,210,30,elevee,312.947910877278,156.473955438639,3870,248.553458342073,1,453.559969686927,94.23341374191828,144.93145789517342,510
1...318,18,210,30,elevee,312.947910877278,156.473955438639,4110,247.471760542391,1,451.211765344277,93.74554151738258,144.18110799315065,540
1...319,19,210,30,elevee,312.947910877278,156.473955438639,4350,246.454704392127,1,449.002449965763,93.28652541352844,143.4751389479122,570
1...320,20,210,30,elevee,312.947910877278,156.473955438639,4590,245.4949078697,1,446.916307395792,92.85310017969134,142.80852878773473,600
1...321,2,240,30,elevee,312.947910877278,156.473955438639,300,312.947910877278,1,604.24291970693,125.53989959182465,193.08098846644256,60
1...322,3,240,30,elevee,312.947910877278,156.473955438639,570,289.572332087485,1,556.196166836251,115.55751612587721,177.72803316599303,90
1...323,4,240,30,elevee,312.947910877278,156.473955438639,840,279.254484977035,1,534.293999482138,111.00703518385428,170.72937089893549,120
