"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","P_coggan"
"35",12,30,15,"moyenne",331.614571833768,165.807285916884,510,299.627738291157,382.701421511954
"36",13,30,15,"moyenne",331.614571833768,165.807285916884,555,295.58244689137,377.603491940855
"37",14,30,15,"moyenne",331.614571833768,165.807285916884,600,292.043211850818,373.110998308634
"38",15,30,15,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,369.105258554185
"39",16,30,15,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,365.49779948196
"40",17,30,15,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,362.221201993661
"41",18,30,15,"moyenne",331.614571833768,165.807285916884,780,281.263010823851,359.223102782211
"42",19,30,15,"moyenne",331.614571833768,165.807285916884,825,279.150184811669,356.462148557914
"43",20,30,15,"moyenne",331.614571833768,165.807285916884,870,277.202760824934,353.905197268573
"44",21,30,15,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,351.525338294238
"45",22,30,15,"moyenne",331.614571833768,165.807285916884,960,273.718570133765,349.300463956105
"46",23,30,15,"moyenne",331.614571833768,165.807285916884,1005,272.148299743182,347.212220402754
"47",24,30,15,"moyenne",331.614571833768,165.807285916884,1050,270.674854624842,345.245224749449
"48",25,30,15,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,343.386472423735
"49",2,45,15,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,560.988409585285
"50",3,45,15,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,494.511080777323
"51",4,45,15,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,468.4384136722
"52",5,45,15,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,454.568837779041
"53",6,45,15,"moyenne",331.614571833768,165.807285916884,315,328.077333634854,443.416733808838
"54",7,45,15,"moyenne",331.614571833768,165.807285916884,375,316.54480604663,429.13645853783
"55",8,45,15,"moyenne",331.614571833768,165.807285916884,435,307.902946650221,418.234068605824
"56",9,45,15,"moyenne",331.614571833768,165.807285916884,495,301.111476342445,409.52575535404
"57",10,45,15,"moyenne",331.614571833768,165.807285916884,555,295.58244689137,402.333636954773
"58",11,45,15,"moyenne",331.614571833768,165.807285916884,615,290.957508878845,396.239804801386
"59",12,45,15,"moyenne",331.614571833768,165.807285916884,675,287.005197241193,390.971567125309
"60",13,45,15,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,386.342764866958
"61",14,45,15,"moyenne",331.614571833768,165.807285916884,795,280.538772761663,382.221543764583
"62",15,45,15,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,378.511609595401
"63",16,45,15,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,375.140796695897
"64",17,45,15,"moyenne",331.614571833768,165.807285916884,975,273.183652258481,372.053813308033
"65",18,45,15,"moyenne",331.614571833768,165.807285916884,1035,271.155939940061,369.207478598082
"66",19,45,15,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,366.567502521969
"67",20,45,15,"moyenne",331.614571833768,165.807285916884,1155,267.556367136221,364.106252371271
"68",21,45,15,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,361.8011684024
"69",22,45,15,"moyenne",331.614571833768,165.807285916884,1275,264.436823500229,359.633617244039
"70",23,45,15,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,357.58804718843
"71",24,45,15,"moyenne",331.614571833768,165.807285916884,1395,261.687899691573,355.651355831077
"72",25,45,15,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,353.812409773748
"73",2,60,15,"moyenne",331.614571833768,165.807285916884,90,421.558810315529,552.576293794243
"74",3,60,15,"moyenne",331.614571833768,165.807285916884,165,362.56281771854,497.669637801839
"75",4,60,15,"moyenne",331.614571833768,165.807285916884,240,341.027788669381,477.151567500658
"76",5,60,15,"moyenne",331.614571833768,165.807285916884,315,328.077333634854,463.717010808938
"77",6,60,15,"moyenne",331.614571833768,165.807285916884,390,314.165032032959,446.356757780188
"78",7,60,15,"moyenne",331.614571833768,165.807285916884,465,304.319795733856,433.734419492782
"79",8,60,15,"moyenne",331.614571833768,165.807285916884,540,296.868661807769,423.957602412068
"80",9,60,15,"moyenne",331.614571833768,165.807285916884,615,290.957508878845,416.043450160267
"81",10,60,15,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,409.427066982852
"82",11,60,15,"moyenne",331.614571833768,165.807285916884,765,282.008648011446,403.758634019262
"83",12,60,15,"moyenne",331.614571833768,165.807285916884,840,278.483867386929,398.808723739244
"84",13,60,15,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,394.419851452439
"85",14,60,15,"moyenne",331.614571833768,165.807285916884,990,272.660384516007,390.479834832916
"86",15,60,15,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,386.906269604298
"87",16,60,15,"moyenne",331.614571833768,165.807285916884,1140,267.977348490397,383.637039421125
"88",17,60,15,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,380.624276611936
"89",18,60,15,"moyenne",331.614571833768,165.807285916884,1290,264.07476666173,377.830385111334
"90",19,60,15,"moyenne",331.614571833768,165.807285916884,1365,262.345006548907,375.225342946263
"91",20,60,15,"moyenne",331.614571833768,165.807285916884,1440,260.736195428549,372.784824925926
"92",21,60,15,"moyenne",331.614571833768,165.807285916884,1515,259.232924567401,370.488866260996
"93",22,60,15,"moyenne",331.614571833768,165.807285916884,1590,257.822485532965,368.320891993191
"94",23,60,15,"moyenne",331.614571833768,165.807285916884,1665,256.494285616805,366.266999386412
"95",24,60,15,"moyenne",331.614571833768,165.807285916884,1740,255.23941109454,364.315418767269
"96",25,60,15,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,362.45610253093
"97",2,75,15,"moyenne",331.614571833768,165.807285916884,105,402.878762665867,548.205462518517
"98",3,75,15,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,502.875282518926
"99",4,75,15,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,486.442730684293
"100",5,75,15,"moyenne",331.614571833768,165.807285916884,375,316.54480604663,466.051462905116
"101",6,75,15,"moyenne",331.614571833768,165.807285916884,465,304.319795733856,450.431585381819
"102",7,75,15,"moyenne",331.614571833768,165.807285916884,555,295.58244689137,438.902652738083
"103",8,75,15,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,429.850542758219
"104",9,75,15,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,422.433826258524
"105",10,75,15,"moyenne",331.614571833768,165.807285916884,825,279.150184811669,416.166563208883
"106",11,75,15,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,410.746159418211
"107",12,75,15,"moyenne",331.614571833768,165.807285916884,1005,272.148299743182,405.972979668881
"108",13,75,15,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,401.709151199595
"109",14,75,15,"moyenne",331.614571833768,165.807285916884,1185,266.736462247848,397.855858674155
"110",15,75,15,"moyenne",331.614571833768,165.807285916884,1275,264.436823500229,394.340075711849
"111",16,75,15,"moyenne",331.614571833768,165.807285916884,1365,262.345006548907,391.1064278102
"112",17,75,15,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,388.111996219957
"113",18,75,15,"moyenne",331.614571833768,165.807285916884,1545,258.658244445777,385.322883685403
"114",19,75,15,"moyenne",331.614571833768,165.807285916884,1635,257.016300707681,382.711876384631
"115",20,75,15,"moyenne",331.614571833768,165.807285916884,1725,255.4849002964,380.256810587537
"116",21,75,15,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,377.939405490751
"117",22,75,15,"moyenne",331.614571833768,165.807285916884,1905,252.701112499388,375.74441229552
"118",23,75,15,"moyenne",331.614571833768,165.807285916884,1995,251.427837343005,373.658982666338
"119",24,75,15,"moyenne",331.614571833768,165.807285916884,2085,250.222441588359,371.672192447065
"120",25,75,15,"moyenne",331.614571833768,165.807285916884,2175,249.078090108999,369.774677245359
"121",2,90,15,"moyenne",331.614571833768,165.807285916884,120,388.8977442528,546.544922484479
"122",3,90,15,"moyenne",331.614571833768,165.807285916884,225,344.170420029281,509.018346739172
"123",4,90,15,"moyenne",331.614571833768,165.807285916884,330,324.837470612731,490.402611663588
"124",5,90,15,"moyenne",331.614571833768,165.807285916884,435,307.902946650221,469.287471073752
"125",6,90,15,"moyenne",331.614571833768,165.807285916884,540,296.868661807769,454.904491490696
"126",7,90,15,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,444.134586903782
"127",8,90,15,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,435.571822963925
"128",9,90,15,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,428.479822589191
"129",10,90,15,"moyenne",331.614571833768,165.807285916884,960,273.718570133765,422.430863120576
"130",11,90,15,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,417.156932566844
"131",12,90,15,"moyenne",331.614571833768,165.807285916884,1170,267.142820643783,412.480070898294
"132",13,90,15,"moyenne",331.614571833768,165.807285916884,1275,264.436823500229,408.276584069298
"133",14,90,15,"moyenne",331.614571833768,165.807285916884,1380,262.014106032336,404.457260330167
"134",15,90,15,"moyenne",331.614571833768,165.807285916884,1485,259.822434292634,400.955768624359
"135",16,90,15,"moyenne",331.614571833768,165.807285916884,1590,257.822485532965,397.721517021622
"136",17,90,15,"moyenne",331.614571833768,165.807285916884,1695,255.983987600905,394.715074425769
"137",18,90,15,"moyenne",331.614571833768,165.807285916884,1800,254.283183026765,391.905132528832
"138",19,90,15,"moyenne",331.614571833768,165.807285916884,1905,252.701112499388,389.266429135479
"139",20,90,15,"moyenne",331.614571833768,165.807285916884,2010,251.222422232416,386.778291567072
"140",21,90,15,"moyenne",331.614571833768,165.807285916884,2115,249.83451610994,384.423591635304
"141",22,90,15,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,382.187980763835
"142",23,90,15,"moyenne",331.614571833768,165.807285916884,2325,247.290930299618,380.059320113257
"143",24,90,15,"moyenne",331.614571833768,165.807285916884,2430,246.119066933953,378.027249179491
"144",25,90,15,"moyenne",331.614571833768,165.807285916884,2535,245.005019317376,376.082854502411
"145",2,105,15,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,546.689154049835
"146",3,105,15,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,515.573202465143
"147",4,105,15,"moyenne",331.614571833768,165.807285916884,375,316.54480604663,492.394209714602
"148",5,105,15,"moyenne",331.614571833768,165.807285916884,495,301.111476342445,472.927823575039
"149",6,105,15,"moyenne",331.614571833768,165.807285916884,615,290.957508878845,459.456775799386
"150",7,105,15,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,449.231949481233
"151",8,105,15,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,441.009214670593
"152",9,105,15,"moyenne",331.614571833768,165.807285916884,975,273.183652258481,434.133244576866
"153",10,105,15,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,428.220930077647
"154",11,105,15,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,423.030592470638
"155",12,105,15,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,418.400674944094
"156",13,105,15,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,414.21814753896
"157",14,105,15,"moyenne",331.614571833768,165.807285916884,1575,258.097681829154,410.400976433043
"158",15,105,15,"moyenne",331.614571833768,165.807285916884,1695,255.983987600905,406.88780263097
"159",16,105,15,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,403.631562082451
"160",17,105,15,"moyenne",331.614571833768,165.807285916884,1935,252.268677079954,400.595378341751
"161",18,105,15,"moyenne",331.614571833768,165.807285916884,2055,250.617141822035,397.749825436084
"162",19,105,15,"moyenne",331.614571833768,165.807285916884,2175,249.078090108999,395.071048984854
"163",20,105,15,"moyenne",331.614571833768,165.807285916884,2295,247.637228414503,392.539442866753
"164",21,105,15,"moyenne",331.614571833768,165.807285916884,2415,246.282799001923,390.138695948132
"165",22,105,15,"moyenne",331.614571833768,165.807285916884,2535,245.005019317376,387.855091605488
"166",23,105,15,"moyenne",331.614571833768,165.807285916884,2655,243.795666903301,385.676983832789
"167",24,105,15,"moyenne",331.614571833768,165.807285916884,2775,242.647767056564,383.59439917915
"168",25,105,15,"moyenne",331.614571833768,165.807285916884,2895,241.555354355039,381.598729966363
"169",2,120,15,"moyenne",331.614571833768,165.807285916884,150,369.527948757263,548.037979398957
"170",3,120,15,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,522.27517744147
"171",4,120,15,"moyenne",331.614571833768,165.807285916884,420,309.859554194281,494.911895378867
"172",5,120,15,"moyenne",331.614571833768,165.807285916884,555,295.58244689137,476.723479782357
"173",6,120,15,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,463.942624106282
"174",7,120,15,"moyenne",331.614571833768,165.807285916884,825,279.150184811669,454.118132739276
"175",8,120,15,"moyenne",331.614571833768,165.807285916884,960,273.718570133765,446.135224805204
"176",9,120,15,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,439.4029263202
"177",10,120,15,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,433.573328035575
"178",11,120,15,"moyenne",331.614571833768,165.807285916884,1365,262.345006548907,428.425401806795
"179",12,120,15,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,423.810376131036
"180",13,120,15,"moyenne",331.614571833768,165.807285916884,1635,257.016300707681,419.623481526993
"181",14,120,15,"moyenne",331.614571833768,165.807285916884,1770,254.756258549868,415.788208484898
"182",15,120,15,"moyenne",331.614571833768,165.807285916884,1905,252.701112499388,412.246998788241
"183",16,120,15,"moyenne",331.614571833768,165.807285916884,2040,250.817106832969,408.955465886956
"184",17,120,15,"moyenne",331.614571833768,165.807285916884,2175,249.078090108999,405.878657367151
"185",18,120,15,"moyenne",331.614571833768,165.807285916884,2310,247.4634156428,402.988553266736
"186",19,120,15,"moyenne",331.614571833768,165.807285916884,2445,245.95651331187,400.262341402231
"187",20,120,15,"moyenne",331.614571833768,165.807285916884,2580,244.54389242925,397.681197554976
"188",21,120,15,"moyenne",331.614571833768,165.807285916884,2715,243.21442951649,395.229403211094
"189",22,120,15,"moyenne",331.614571833768,165.807285916884,2850,241.958849215098,392.89369473679
"190",23,120,15,"moyenne",331.614571833768,165.807285916884,2985,240.769339112524,390.662774799741
"191",24,120,15,"moyenne",331.614571833768,165.807285916884,3120,239.639259305217,388.526939808056
"192",25,120,15,"moyenne",331.614571833768,165.807285916884,3255,238.562920204481,386.477791796656
"193",2,135,15,"moyenne",331.614571833768,165.807285916884,165,362.56281771854,550.19561714527
"194",3,135,15,"moyenne",331.614571833768,165.807285916884,315,328.077333634854,526.020901733799
"195",4,135,15,"moyenne",331.614571833768,165.807285916884,465,304.319795733856,497.720007093972
"196",5,135,15,"moyenne",331.614571833768,165.807285916884,615,290.957508878845,480.543413555848
"197",6,135,15,"moyenne",331.614571833768,165.807285916884,765,282.008648011446,468.294953019466
"198",7,135,15,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,458.768630918905
"199",8,135,15,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,450.955377952596
"200",9,135,15,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,444.316479201232
"201",10,135,15,"moyenne",331.614571833768,165.807285916884,1365,262.345006548907,438.532438009654
"202",11,135,15,"moyenne",331.614571833768,165.807285916884,1515,259.232924567401,433.398795228304
"203",12,135,15,"moyenne",331.614571833768,165.807285916884,1665,256.494285616805,428.776974940978
"204",13,135,15,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,424.56875295064
"205",14,135,15,"moyenne",331.614571833768,165.807285916884,1965,251.844350760188,420.701967474072
"206",15,135,15,"moyenne",331.614571833768,165.807285916884,2115,249.83451610994,417.122029981319
"207",16,135,15,"moyenne",331.614571833768,165.807285916884,2265,247.988918993664,413.786629641702
"208",17,135,15,"moyenne",331.614571833768,165.807285916884,2415,246.282799001923,410.662292975573
"209",18,135,15,"moyenne",331.614571833768,165.807285916884,2565,244.696557874279,407.722070704164
"210",19,135,15,"moyenne",331.614571833768,165.807285916884,2715,243.21442951649,404.94393611083
"211",20,135,15,"moyenne",331.614571833768,165.807285916884,2865,241.823549356725,402.30964751323
"212",21,135,15,"moyenne",331.614571833768,165.807285916884,3015,240.513288168331,399.803922233413
"213",22,135,15,"moyenne",331.614571833768,165.807285916884,3165,239.274765534402,397.413824934469
"214",23,135,15,"moyenne",331.614571833768,165.807285916884,3315,238.100488108514,395.128306779441
"215",24,135,15,"moyenne",331.614571833768,165.807285916884,3465,236.984076326494,392.937852814103
"216",25,135,15,"moyenne",331.614571833768,165.807285916884,3615,235.920054947958,390.83420838793
"217",2,150,15,"moyenne",331.614571833768,165.807285916884,180,356.789969283006,552.8996366347
"218",3,150,15,"moyenne",331.614571833768,165.807285916884,345,321.856085548983,527.170927182712
"219",4,150,15,"moyenne",331.614571833768,165.807285916884,510,299.627738291157,500.6792161475
"220",5,150,15,"moyenne",331.614571833768,165.807285916884,675,287.005197241193,484.317015144116
"221",6,150,15,"moyenne",331.614571833768,165.807285916884,840,278.483867386929,472.484878170492
"222",7,150,15,"moyenne",331.614571833768,165.807285916884,1005,272.148299743182,463.182165212659
"223",8,150,15,"moyenne",331.614571833768,165.807285916884,1170,267.142820643783,455.487754783307
"224",9,150,15,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,448.906146605155
"225",10,150,15,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,443.141200774362
"226",11,150,15,"moyenne",331.614571833768,165.807285916884,1665,256.494285616805,438.00199716961
"227",12,150,15,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,433.358238889467
"228",13,150,15,"moyenne",331.614571833768,165.807285916884,1995,251.427837343005,429.116981293571
"229",14,150,15,"moyenne",331.614571833768,165.807285916884,2160,249.264835722742,425.20954442531
"230",15,150,15,"moyenne",331.614571833768,165.807285916884,2325,247.290930299618,421.583699413348
"231",16,150,15,"moyenne",331.614571833768,165.807285916884,2490,245.475756318448,418.198770572415
"232",17,150,15,"moyenne",331.614571833768,165.807285916884,2655,243.795666903301,415.022438323959
"233",18,150,15,"moyenne",331.614571833768,165.807285916884,2820,242.231902345027,412.028579821644
"234",19,150,15,"moyenne",331.614571833768,165.807285916884,2985,240.769339112524,409.195767291693
"235",20,150,15,"moyenne",331.614571833768,165.807285916884,3150,239.39561263629,406.506197114187
"236",21,150,15,"moyenne",331.614571833768,165.807285916884,3315,238.100488108514,403.944909127841
"237",22,150,15,"moyenne",331.614571833768,165.807285916884,3480,236.875400068021,401.499206407295
"238",23,150,15,"moyenne",331.614571833768,165.807285916884,3645,235.713109451893,399.158216592655
"239",24,150,15,"moyenne",331.614571833768,165.807285916884,3810,234.607444048841,396.912555139133
"240",25,150,15,"moyenne",331.614571833768,165.807285916884,3975,233.553099239888,394.754063244342
"241",2,165,15,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,555.974052038225
"242",3,165,15,"moyenne",331.614571833768,165.807285916884,375,316.54480604663,528.686301727279
"243",4,165,15,"moyenne",331.614571833768,165.807285916884,555,295.58244689137,503.70448447298
"244",5,165,15,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,488.006294516024
"245",6,165,15,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,476.502784299098
"246",7,165,15,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,467.367781347118
"247",8,165,15,"moyenne",331.614571833768,165.807285916884,1275,264.436823500229,459.754417208872
"248",9,165,15,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,453.203463394194
"249",10,165,15,"moyenne",331.614571833768,165.807285916884,1635,257.016300707681,447.438269463239
"250",11,165,15,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,442.279143900076
"251",12,165,15,"moyenne",331.614571833768,165.807285916884,1995,251.427837343005,437.602611573461
"252",13,165,15,"moyenne",331.614571833768,165.807285916884,2175,249.078090108999,433.320047619297
"253",14,165,15,"moyenne",331.614571833768,165.807285916884,2355,246.94986192372,429.365599019833
"254",15,165,15,"moyenne",331.614571833768,165.807285916884,2535,245.005019317376,425.688936368322
"255",16,165,15,"moyenne",331.614571833768,165.807285916884,2715,243.21442951649,422.250687602238
"256",17,165,15,"moyenne",331.614571833768,165.807285916884,2895,241.555354355039,419.019443079958
"257",18,165,15,"moyenne",331.614571833768,165.807285916884,3075,240.009717900654,415.969723522245
"258",19,165,15,"moyenne",331.614571833768,165.807285916884,3255,238.562920204481,413.08056081041
"259",20,165,15,"moyenne",331.614571833768,165.807285916884,3435,237.203003837009,410.334481782123
"260",21,165,15,"moyenne",331.614571833768,165.807285916884,3615,235.920054947958,407.716764617184
"261",22,165,15,"moyenne",331.614571833768,165.807285916884,3795,234.705764212365,405.214884215734
"262",23,165,15,"moyenne",331.614571833768,165.807285916884,3975,233.553099239888,402.818091494274
"263",24,165,15,"moyenne",331.614571833768,165.807285916884,4155,232.456056252593,400.517089427834
"264",25,165,15,"moyenne",331.614571833768,165.807285916884,4335,231.40946915194,398.303780203522
"265",2,180,15,"moyenne",331.614571833768,165.807285916884,210,347.766873790563,559.299135628672
"266",3,180,15,"moyenne",331.614571833768,165.807285916884,405,311.94215042744,530.449699332257
"267",4,180,15,"moyenne",331.614571833768,165.807285916884,600,292.043211850818,506.742817179664
"268",5,180,15,"moyenne",331.614571833768,165.807285916884,795,280.538772761663,491.591561998302
"269",6,180,15,"moyenne",331.614571833768,165.807285916884,990,272.660384516007,480.348938198313
"270",7,180,15,"moyenne",331.614571833768,165.807285916884,1185,266.736462247848,471.338797178512
"271",8,180,15,"moyenne",331.614571833768,165.807285916884,1380,262.014106032336,463.777738943717
"272",9,180,15,"moyenne",331.614571833768,165.807285916884,1575,258.097681829154,457.237360334199
"273",10,180,15,"moyenne",331.614571833768,165.807285916884,1770,254.756258549868,451.457476469647
"274",11,180,15,"moyenne",331.614571833768,165.807285916884,1965,251.844350760188,446.267823140419
"275",12,180,15,"moyenne",331.614571833768,165.807285916884,2160,249.264835722742,441.550613940804
"276",13,180,15,"moyenne",331.614571833768,165.807285916884,2355,246.94986192372,437.22079946511
"277",14,180,15,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,433.214847047605
"278",15,180,15,"moyenne",331.614571833768,165.807285916884,2745,242.92932242812,429.483971654225
"279",16,180,15,"moyenne",331.614571833768,165.807285916884,2940,241.158932660462,425.98984967718
"280",17,180,15,"moyenne",331.614571833768,165.807285916884,3135,239.517108211305,422.701794109322
"281",18,180,15,"moyenne",331.614571833768,165.807285916884,3330,237.986339805435,419.594829203321
"282",19,180,15,"moyenne",331.614571833768,165.807285916884,3525,236.552461105414,416.648340109447
"283",20,180,15,"moyenne",331.614571833768,165.807285916884,3720,235.203851646973,413.845102155301
"284",21,180,15,"moyenne",331.614571833768,165.807285916884,3915,233.930863057462,411.170567917216
"285",22,180,15,"moyenne",331.614571833768,165.807285916884,4110,232.725397751465,408.612333681307
"286",23,180,15,"moyenne",331.614571833768,165.807285916884,4305,231.580594094087,406.159733458151
"287",24,180,15,"moyenne",331.614571833768,165.807285916884,4500,230.490587395299,403.803525446041
"288",25,180,15,"moyenne",331.614571833768,165.807285916884,4695,229.450325884527,401.535646654638
"289",2,195,15,"moyenne",331.614571833768,165.807285916884,225,344.170420029281,562.792142682122
"290",3,195,15,"moyenne",331.614571833768,165.807285916884,435,307.902946650221,532.380642683084
"291",4,195,15,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,509.760827255163
"292",5,195,15,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,495.063668261316
"293",6,195,15,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,484.028625059185
"294",7,195,15,"moyenne",331.614571833768,165.807285916884,1275,264.436823500229,475.10988720261
"295",8,195,15,"moyenne",331.614571833768,165.807285916884,1485,259.822434292634,467.57887633383
"296",9,195,15,"moyenne",331.614571833768,165.807285916884,1695,255.983987600905,461.033663118606
"297",10,195,15,"moyenne",331.614571833768,165.807285916884,1905,252.701112499388,455.228119569392
"298",11,195,15,"moyenne",331.614571833768,165.807285916884,2115,249.83451610994,449.999977928014
"299",12,195,15,"moyenne",331.614571833768,165.807285916884,2325,247.290930299618,445.236242826901
"300",13,195,15,"moyenne",331.614571833768,165.807285916884,2535,245.005019317376,440.854852096601
"301",14,195,15,"moyenne",331.614571833768,165.807285916884,2745,242.92932242812,436.794194069558
"302",15,195,15,"moyenne",331.614571833768,165.807285916884,2955,241.028321193783,433.006748850879
"303",16,195,15,"moyenne",331.614571833768,165.807285916884,3165,239.274765534402,429.455041132341
"304",17,195,15,"moyenne",331.614571833768,165.807285916884,3375,237.647304453151,426.108959993063
"305",18,195,15,"moyenne",331.614571833768,165.807285916884,3585,236.12890476434,422.943923936185
"306",19,195,15,"moyenne",331.614571833768,165.807285916884,3795,234.705764212365,419.939588579816
"307",20,195,15,"moyenne",331.614571833768,165.807285916884,4005,233.366545099036,417.078914120494
"308",21,195,15,"moyenne",331.614571833768,165.807285916884,4215,232.101821703316,414.347478039861
"309",22,195,15,"moyenne",331.614571833768,165.807285916884,4425,230.903673926493,411.732959085949
"310",23,195,15,"moyenne",331.614571833768,165.807285916884,4635,229.765383192011,409.224743449342
"311",24,195,15,"moyenne",331.614571833768,165.807285916884,4845,228.681201278897,406.81361978312
"312",25,195,15,"moyenne",331.614571833768,165.807285916884,5055,227.646172105806,404.491539918027
"313",2,210,15,"moyenne",331.614571833768,165.807285916884,240,341.027788669381,566.394979519663
"314",3,210,15,"moyenne",331.614571833768,165.807285916884,465,304.319795733856,534.422784532799
"315",4,210,15,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,512.737473454161
"316",5,210,15,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,498.419627816557
"317",6,210,15,"moyenne",331.614571833768,165.807285916884,1140,267.977348490397,487.54955017626
"318",7,210,15,"moyenne",331.614571833768,165.807285916884,1365,262.345006548907,478.695674766455
"319",8,210,15,"moyenne",331.614571833768,165.807285916884,1590,257.822485532965,471.17720447092
"320",9,210,15,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,464.615152239895
"321",10,210,15,"moyenne",331.614571833768,165.807285916884,2040,250.817106832969,458.775497764158
"322",11,210,15,"moyenne",331.614571833768,165.807285916884,2265,247.988918993664,453.502814872237
"323",12,210,15,"moyenne",331.614571833768,165.807285916884,2490,245.475756318448,448.68817652477
"324",13,210,15,"moyenne",331.614571833768,165.807285916884,2715,243.21442951649,444.252035391369
"325",14,210,15,"moyenne",331.614571833768,165.807285916884,2940,241.158932660462,440.134380871714
"326",15,210,15,"moyenne",331.614571833768,165.807285916884,3165,239.274765534402,436.288735063169
"327",16,210,15,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,432.678311406767
"328",17,210,15,"moyenne",331.614571833768,165.807285916884,3615,235.920054947958,429.273458549768
"329",18,210,15,"moyenne",331.614571833768,165.807285916884,3840,234.412071013691,426.049902587626
"330",19,210,15,"moyenne",331.614571833768,165.807285916884,4065,232.997965593484,422.987504125836
"331",20,210,15,"moyenne",331.614571833768,165.807285916884,4290,231.666641108847,420.069358059733
"332",21,210,15,"moyenne",331.614571833768,165.807285916884,4515,230.408860809975,417.281127863246
"333",22,210,15,"moyenne",331.614571833768,165.807285916884,4740,229.216855159697,414.61054423545
"334",23,210,15,"moyenne",331.614571833768,165.807285916884,4965,228.084026877798,412.047021391967
"335",24,210,15,"moyenne",331.614571833768,165.807285916884,5190,227.004726448099,409.581359151964
"336",2,225,15,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,570.066249845745
"337",3,225,15,"moyenne",331.614571833768,165.807285916884,495,301.111476342445,536.536025216745
"338",4,225,15,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,515.659664423497
"339",5,225,15,"moyenne",331.614571833768,165.807285916884,975,273.183652258481,501.660072038067
