X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...231,7,90,30,faible,350.281232790258,175.140616395129,750,0,486.822104478931,63.11325529428829,138.98035604163562,210
1...232,8,90,30,faible,350.281232790258,175.140616395129,870,0,466.623105709454,60.4945891443781,133.2138470543923,240
1...233,9,90,30,faible,350.281232790258,175.140616395129,990,0,451.243780345302,58.500761668116375,128.82328200994385,270
1...234,10,90,30,faible,350.281232790258,175.140616395129,1110,0,439.226461156535,56.942795982220886,125.39251893621596,300
1...235,11,90,30,faible,350.281232790258,175.140616395129,1230,0,429.644518151062,55.70056065733352,122.65701896976174,330
1...236,12,90,30,faible,350.281232790258,175.140616395129,1350,0,421.880573655842,54.694016775062636,120.44053011211604,360
1...237,13,90,30,faible,350.281232790258,175.140616395129,1470,0,415.507329079672,53.86776790861215,118.62106507101116,390
1...238,14,90,30,faible,350.281232790258,175.140616395129,1590,0,410.2195812972,53.18224649810808,117.11149296509184,420
1...239,15,90,30,faible,350.281232790258,175.140616395129,1710,0,405.793489267945,52.60843303806114,115.8479105590355,450
1...240,16,90,30,faible,350.281232790258,175.140616395129,1830,0,402.061144790717,52.12455934442587,114.78238259811762,480
1...241,17,90,30,faible,350.281232790258,175.140616395129,1950,0,398.89413345562,51.71397734111724,113.87824870836587,510
1...242,18,90,30,faible,350.281232790258,175.140616395129,2070,0,396.192583023683,51.36373925510483,113.10699687439889,540
1...243,19,90,30,faible,350.281232790258,175.140616395129,2190,0,393.877673827009,51.06362663949309,112.44612527182001,570
1...244,20,90,30,faible,350.281232790258,175.140616395129,2310,0,391.886397288694,50.80547085041134,111.87764590384104,600
1...245,2,120,30,faible,350.281232790258,175.140616395129,180,0,931.874681971637,120.81136859738668,266.0361431723139,60
1...246,3,120,30,faible,350.281232790258,175.140616395129,330,0,732.440732634107,94.95608050943089,209.10076363488167,90
1...247,4,120,30,faible,350.281232790258,175.140616395129,480,0,634.834234590363,82.30204575476442,181.23558305805386,120
1...248,5,120,30,faible,350.281232790258,175.140616395129,630,0,577.560043707351,74.87682697830317,164.88466684516422,150
1...249,6,120,30,faible,350.281232790258,175.140616395129,780,0,540.326965243683,70.04980543419117,154.25518545186262,180
1...250,7,120,30,faible,350.281232790258,175.140616395129,930,0,514.486666729113,66.69978220799385,146.87817061474667,210
1...251,8,120,30,faible,350.281232790258,175.140616395129,1080,0,495.729107507545,64.26798913007747,141.52317084152168,240
1...252,9,120,30,faible,350.281232790258,175.140616395129,1230,0,481.664426806183,62.44459661036469,137.50791698697566,270
1...253,10,120,30,faible,350.281232790258,175.140616395129,1380,0,470.860195857848,61.04389976478786,134.42347227885614,300
1...254,11,120,30,faible,350.281232790258,175.140616395129,1530,0,462.40528534191,59.94777672318128,132.009723061238,330
1...255,12,120,30,faible,350.281232790258,175.140616395129,1680,0,455.692358410813,59.07749029354656,130.09328383963785,360
1...256,13,120,30,faible,350.281232790258,175.140616395129,1830,0,450.300982335804,58.3785341625924,128.5541274217897,390
1...257,14,120,30,faible,350.281232790258,175.140616395129,1980,0,445.93093378355,57.811986367434145,127.30654458172623,420
1...258,15,120,30,faible,350.281232790258,175.140616395129,2130,0,442.362222230698,57.349326596576155,126.28773134859223,450
1...259,16,120,30,faible,350.281232790258,175.140616395129,2280,0,439.430117245468,56.96919864268928,125.45065967282088,480
1...260,17,120,30,faible,350.281232790258,175.140616395129,2430,0,437.008988755673,56.65531540059562,124.75946406679057,510
1...261,18,120,30,faible,350.281232790258,175.140616395129,2580,0,435.001526343509,56.39506122037879,124.18636387635988,540
1...262,19,120,30,faible,350.281232790258,175.140616395129,2730,0,433.33135243169,56.178534255985255,123.709554457107,570
1...263,20,120,30,faible,350.281232790258,175.140616395129,2880,0,431.937839992253,55.99787461556057,123.3117277084866,600
1...264,2,150,30,faible,350.281232790258,175.140616395129,210,0,945.506333325306,122.57862173575373,269.9277736901931,60
1...265,3,150,30,faible,350.281232790258,175.140616395129,390,0,751.388514410291,97.4125346792364,214.51006907361455,90
1...266,4,150,30,faible,350.281232790258,175.140616395129,570,0,657.089072158524,85.18723776237805,187.58900296322096,120
1...267,5,150,30,faible,350.281232790258,175.140616395129,750,0,602.306041160886,78.08498133371896,171.94927526178253,150
1...268,6,150,30,faible,350.281232790258,175.140616395129,930,0,567.132780396254,73.52500148533706,161.90784070234295,180
1...269,7,150,30,faible,350.281232790258,175.140616395129,1110,0,543.080323797094,70.40676009935399,155.0412277218062,210
1...270,8,150,30,faible,350.281232790258,175.140616395129,1290,0,525.915411710737,68.18144315371158,150.1409046443677,240
1...271,9,150,30,faible,350.281232790258,175.140616395129,1470,0,513.289287549646,66.544549943184,146.53633694871522,270
1...272,10,150,30,faible,350.281232790258,175.140616395129,1650,0,503.793526274756,65.31348750776476,143.8254405643303,300
1...273,11,150,30,faible,350.281232790258,175.140616395129,1830,0,496.532250368421,64.37211127233414,141.75245599461945,330
1...274,12,150,30,faible,350.281232790258,175.140616395129,2010,0,490.908721921069,63.6430581268688,140.14702358176757,360
1...275,13,150,30,faible,350.281232790258,175.140616395129,2190,0,486.51059106908,63.07286964790404,138.89142366939015,390
1...276,14,150,30,faible,350.281232790258,175.140616395129,2370,0,483.044355129696,62.623495160304024,137.90186567572522,420
1...277,15,150,30,faible,350.281232790258,175.140616395129,2550,0,480.296011981983,62.26719070920771,137.11725522833692,450
1...278,16,150,30,faible,350.281232790258,175.140616395129,2730,0,478.106425371599,61.983325335267814,136.49216133080142,480
1...279,17,150,30,faible,350.281232790258,175.140616395129,2910,0,476.355336079645,61.75630822879422,135.9922517929694,510
1...280,18,150,30,faible,350.281232790258,175.140616395129,3090,0,474.95065573641,61.574200743752336,135.59123677653656,540
1...281,19,150,30,faible,350.281232790258,175.140616395129,3270,0,473.821099871323,61.427761321576334,135.2687656421029,570
1...282,20,150,30,faible,350.281232790258,175.140616395129,3450,0,472.910996112671,61.3097724087155,135.00894476862865,600
1...283,2,180,30,faible,350.281232790258,175.140616395129,240,0,959.088984583938,124.33952233696385,273.8054154212204,60
1...284,3,180,30,faible,350.281232790258,175.140616395129,450,0,770.438573010818,99.88224836060898,219.94857300052456,90
1...285,4,180,30,faible,350.281232790258,175.140616395129,660,0,679.624906115705,88.10885908713614,194.02264309222983,120
1...286,5,180,30,faible,350.281232790258,175.140616395129,870,0,627.503078383524,81.35161000209911,179.14264871828328,150
1...287,6,180,30,faible,350.281232790258,175.140616395129,1080,0,594.536908524357,77.07776484335587,169.7313052681743,180
1...288,7,180,30,faible,350.281232790258,175.140616395129,1290,0,572.389869014749,74.20654813868572,163.40866008013785,210
1...289,8,180,30,faible,350.281232790258,175.140616395129,1500,0,556.902138212343,72.19866661673284,158.98714692083027,240
1...290,9,180,30,faible,350.281232790258,175.140616395129,1710,0,545.765054143115,70.75481757284547,155.8076776753578,270
1...291,10,180,30,faible,350.281232790258,175.140616395129,1920,0,537.594899288744,69.69561121312256,153.4752218970995,300
1...292,11,180,30,faible,350.281232790258,175.140616395129,2130,0,531.513043384248,68.90713895429941,151.73894391953002,330
1...293,12,180,30,faible,350.281232790258,175.140616395129,2340,0,526.936286369548,68.31379277870236,150.4323489363382,360
1...294,13,180,30,faible,350.281232790258,175.140616395129,2550,0,523.463935194555,67.86362549138634,149.44104513529436,390
1...295,14,180,30,faible,350.281232790258,175.140616395129,2760,0,520.813143365405,67.51996792139118,148.68428411557477,420
1...296,15,180,30,faible,350.281232790258,175.140616395129,2970,0,518.779959074333,67.25637907026432,148.10384071731556,450
1...297,16,180,30,faible,350.281232790258,175.140616395129,3180,0,517.214835206148,67.05347114691587,147.6570214984503,480
1...298,17,180,30,faible,350.281232790258,175.140616395129,3390,0,516.006661441514,66.89683943577197,147.3121061414356,510
1...299,18,180,30,faible,350.281232790258,175.140616395129,3600,0,515.072024716136,66.77566998657586,147.04528147659903,540
1...300,19,180,30,faible,350.281232790258,175.140616395129,3810,0,514.347792762995,66.68177811985426,146.83852419549325,570
1...301,20,180,30,faible,350.281232790258,175.140616395129,4020,0,513.785876741151,66.60892943649682,146.67810566054408,600
1...302,2,210,30,faible,350.281232790258,175.140616395129,270,0,972.611249437623,126.0925942414968,277.6658177459381,60
1...303,3,210,30,faible,350.281232790258,175.140616395129,510,0,789.556467815946,102.36075655574706,225.40644313899568,90
1...304,4,210,30,faible,350.281232790258,175.140616395129,750,0,702.375324651493,91.0582998785274,200.51754387654063,120
1...305,5,210,30,faible,350.281232790258,175.140616395129,990,0,653.043724063928,84.66278522684297,186.43411719832523,150
1...306,6,210,30,faible,350.281232790258,175.140616395129,1230,0,622.382249797662,80.68772855775975,177.68072952122247,180
1...307,7,210,30,faible,350.281232790258,175.140616395129,1470,0,602.201158479526,78.07138399008208,171.9193328407957,210
1...308,8,210,30,faible,350.281232790258,175.140616395129,1710,0,588.412779847671,76.28381220014042,167.9829590527911,240
1...309,9,210,30,faible,350.281232790258,175.140616395129,1950,0,578.750138304785,75.03111484539293,165.22442087307886,270
1...310,10,210,30,faible,350.281232790258,175.140616395129,2190,0,571.857783267483,74.13756675247362,163.25675763791233,300
1...311,11,210,30,faible,350.281232790258,175.140616395129,2430,0,566.879150539387,73.49212005748194,161.8354332099841,330
1...312,12,210,30,faible,350.281232790258,175.140616395129,2670,0,563.250064110397,73.02163308458033,160.79938386184133,360
1...313,13,210,30,faible,350.281232790258,175.140616395129,2910,0,560.587154283247,72.6764044965595,160.0391633367684,390
1...314,14,210,30,faible,350.281232790258,175.140616395129,3150,0,558.623698692849,72.42185550875537,159.4786264291078,420
1...315,15,210,30,faible,350.281232790258,175.140616395129,3390,0,557.170793906665,72.23349604470255,159.0638440627759,450
1...316,16,210,30,faible,350.281232790258,175.140616395129,3630,0,556.092838677623,72.09374630256798,158.75610413036352,480
1...317,17,210,30,faible,350.281232790258,175.140616395129,3870,0,555.291501362816,71.98985823737753,158.52733443339068,510
1...318,18,210,30,faible,350.281232790258,175.140616395129,4110,0,554.694929828712,71.91251669682956,158.3570222732581,540
1...319,19,210,30,faible,350.281232790258,175.140616395129,4350,0,554.250318535337,71.85487579308395,158.23009246607626,570
1...320,20,210,30,faible,350.281232790258,175.140616395129,4590,0,553.918691992889,71.81188261252925,158.13541809833853,600
1...321,2,240,30,faible,350.281232790258,175.140616395129,300,0,986.061946238657,127.8363878229291,281.5057884728563,60
1...322,3,240,30,faible,350.281232790258,175.140616395129,570,0,808.707860351298,104.84360750931772,230.87387637337036,90
1...323,4,240,30,faible,350.281232790258,175.140616395129,840,0,725.273751973341,94.02692902684504,207.05469893319167,120
1...324,5,240,30,faible,350.281232790258,175.140616395129,1110,0,678.820624444236,88.00458930564322,193.7930328259126,150
1...325,6,240,30,faible,350.281232790258,175.140616395129,1380,0,650.513541650828,84.33476386727462,185.71178834475086,180
1...326,7,240,30,faible,350.281232790258,175.140616395129,1650,0,632.306308805167,81.97431695202883,180.5138984376535,210
1...327,8,240,30,faible,350.281232790258,175.140616395129,1920,0,620.185219079427,80.40289810463608,177.05351044335927,240
1...328,9,240,30,faible,350.281232790258,175.140616395129,2190,0,611.929900623358,79.33265084909864,174.69674174344658,270
1...329,10,240,30,faible,350.281232790258,175.140616395129,2460,0,606.219845995331,78.59238015849651,173.06660741322796,300
1...330,11,240,30,faible,350.281232790258,175.140616395129,2730,0,602.22794518179,78.07485670827407,171.9269800396052,330
1...331,12,240,30,faible,350.281232790258,175.140616395129,3000,0,599.416348778924,77.71035189239575,171.12431174348512,360
1...332,13,240,30,faible,350.281232790258,175.140616395129,3270,0,597.425669370989,77.4522735173052,170.55600284720836,390
1...333,14,240,30,faible,350.281232790258,175.140616395129,3540,0,596.010985935026,77.26886919767165,170.15213209892593,420
1...334,15,240,30,faible,350.281232790258,175.140616395129,3810,0,595.002986085967,77.13818870632798,169.86436337063023,450
1...335,16,240,30,faible,350.281232790258,175.140616395129,4080,0,594.283411268232,77.04490060630702,169.65893563132403,480
1...336,17,240,30,faible,350.281232790258,175.140616395129,4350,0,593.769044878724,76.97821641724258,169.51209179803877,510
1...337,18,240,30,faible,350.281232790258,175.140616395129,4620,0,593.401013763548,76.93050362541443,169.40702447477844,540
1...338,19,240,30,faible,350.281232790258,175.140616395129,4890,0,593.137505874589,76.8963415762492,169.3317969534922,570
1...339,20,240,30,faible,350.281232790258,175.140616395129,5160,0,592.948743501913,76.87186978725883,169.2779081478681,600
1...340,2,270,30,faible,350.281232790258,175.140616395129,330,0,999.43013411848,129.56948467025558,285.322204149293,60
1...341,3,270,30,faible,350.281232790258,175.140616395129,630,0,827.858763168687,107.32639497420426,236.34116980066523,90
1...342,4,270,30,faible,350.281232790258,175.140616395129,930,0,748.254272673794,97.00620103692721,213.61529040918813,120
1...343,5,270,30,faible,350.281232790258,175.140616395129,1230,0,704.728452744973,91.36336732048943,201.18932639675603,150
1...344,6,270,30,faible,350.281232790258,175.140616395129,1530,0,678.781062647929,87.9994603812841,193.78173853075674,180
1...345,7,270,30,faible,350.281232790258,175.140616395129,1830,0,662.509652012633,85.88997996949625,189.13649661879876,210
1...346,8,270,30,faible,350.281232790258,175.140616395129,2130,0,651.980035366777,84.52488504589535,186.13045014523252,240
1...347,9,270,30,faible,350.281232790258,175.140616395129,2430,0,645.026786864089,83.62344251927777,184.14540274566158,270
1...348,10,270,30,faible,350.281232790258,175.140616395129,2730,0,640.373647942529,83.02019393632665,182.81700188202007,300
1...349,11,270,30,faible,350.281232790258,175.140616395129,3030,0,637.231940027676,82.61289235353915,181.9200917364702,330
1...350,12,270,30,faible,350.281232790258,175.140616395129,3330,0,635.097966406392,82.33623683458828,181.3108745071355,360
1...351,13,270,30,faible,350.281232790258,175.140616395129,3630,0,633.642577851583,82.14755536641552,180.89538306238538,390
1...352,14,270,30,faible,350.281232790258,175.140616395129,3930,0,632.647234391506,82.01851569191557,180.61122754193445,420
1...353,15,270,30,faible,350.281232790258,175.140616395129,4230,0,631.965225389323,81.93009775059416,180.41652427543335,450
1...354,16,270,30,faible,350.281232790258,175.140616395129,4530,0,631.497305952356,81.86943510070469,180.28294034538956,480
1...355,17,270,30,faible,350.281232790258,175.140616395129,4830,0,631.175985159764,81.82777799222987,180.19120811353903,510
1...356,18,270,30,faible,350.281232790258,175.140616395129,5130,0,630.955198856298,81.79915451312337,180.128176959484,540
1...357,2,300,30,faible,350.281232790258,175.140616395129,360,0,1012.70514740027,131.2905020492537,289.1120198856498,60
1...358,3,300,30,faible,350.281232790258,175.140616395129,690,0,846.97577795079,109.80478908019697,241.79878870585782,90
1...359,4,300,30,faible,350.281232790258,175.140616395129,1020,0,771.2524026239,99.98775596937189,220.1809090599244,120
1...360,5,300,30,faible,350.281232790258,175.140616395129,1350,0,730.665650248952,94.72595285764196,208.59400443142246,150
1...361,6,300,30,faible,350.281232790258,175.140616395129,1680,0,707.043716067341,91.66352584614744,201.85029909687051,180
1...362,7,300,30,faible,350.281232790258,175.140616395129,2010,0,692.632219270197,89.79517092108807,197.73603448658994,210
1...363,8,300,30,faible,350.281232790258,175.140616395129,2340,0,683.585906250644,88.62237646943474,195.15344878895147,240
1...364,9,300,30,faible,350.281232790258,175.140616395129,2670,0,677.805518005235,87.8729874920729,193.50323527355303,270
1...365,10,300,30,faible,350.281232790258,175.140616395129,3000,0,674.069910118983,87.38869071911365,192.4367756586616,300
1...366,11,300,30,faible,350.281232790258,175.140616395129,3330,0,671.63805311809,87.07341659675053,191.74251722479653,330
1...367,12,300,30,faible,350.281232790258,175.140616395129,3660,0,670.047392931533,86.86719805918415,191.2884077728324,360
1...368,13,300,30,faible,350.281232790258,175.140616395129,3990,0,669.003719016629,86.73189266193677,190.99045463769286,390
