"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...964",15,90,90,"elevee",331.614571833768,165.807285916884,2610,0,310.850760644279
"1...965",16,90,90,"elevee",331.614571833768,165.807285916884,2790,0,310.437367634258
"1...966",17,90,90,"elevee",331.614571833768,165.807285916884,2970,0,310.1156810872
"1...967",18,90,90,"elevee",331.614571833768,165.807285916884,3150,0,309.864776688958
"1...968",19,90,90,"elevee",331.614571833768,165.807285916884,3330,0,309.668726264418
"1...969",20,90,90,"elevee",331.614571833768,165.807285916884,3510,0,309.515321134002
"1...970",2,120,90,"elevee",331.614571833768,165.807285916884,300,0,425.29800502688
"1...971",3,120,90,"elevee",331.614571833768,165.807285916884,510,0,382.089487959177
"1...972",4,120,90,"elevee",331.614571833768,165.807285916884,720,0,361.593290156929
"1...973",5,120,90,"elevee",331.614571833768,165.807285916884,930,0,350.099207100496
"1...974",6,120,90,"elevee",331.614571833768,165.807285916884,1140,0,343.043571585176
"1...975",7,120,90,"elevee",331.614571833768,165.807285916884,1350,0,338.469797240986
"1...976",8,120,90,"elevee",331.614571833768,165.807285916884,1560,0,335.399264560589
"1...977",9,120,90,"elevee",331.614571833768,165.807285916884,1770,0,333.289187397584
"1...978",10,120,90,"elevee",331.614571833768,165.807285916884,1980,0,331.815757430086
"1...979",11,120,90,"elevee",331.614571833768,165.807285916884,2190,0,330.775359250389
"1...980",12,120,90,"elevee",331.614571833768,165.807285916884,2400,0,330.034934614343
"1...981",13,120,90,"elevee",331.614571833768,165.807285916884,2610,0,329.5050430047
"1...982",14,120,90,"elevee",331.614571833768,165.807285916884,2820,0,329.124304103514
"1...983",15,120,90,"elevee",331.614571833768,165.807285916884,3030,0,328.849949218233
"1...984",16,120,90,"elevee",331.614571833768,165.807285916884,3240,0,328.651844379666
"1...985",17,120,90,"elevee",331.614571833768,165.807285916884,3450,0,328.508584381937
"1...986",18,120,90,"elevee",331.614571833768,165.807285916884,3660,0,328.404873835852
"1...987",19,120,90,"elevee",331.614571833768,165.807285916884,3870,0,328.329735816656
"1...988",20,120,90,"elevee",331.614571833768,165.807285916884,4080,0,328.275267741887
"1...989",2,150,90,"elevee",331.614571833768,165.807285916884,330,0,431.48571250852
"1...990",3,150,90,"elevee",331.614571833768,165.807285916884,570,0,391.014504823083
"1...991",4,150,90,"elevee",331.614571833768,165.807285916884,810,0,372.337137635644
"1...992",5,150,90,"elevee",331.614571833768,165.807285916884,1050,0,362.230430090468
"1...993",6,150,90,"elevee",331.614571833768,165.807285916884,1290,0,356.288357601419
"1...994",7,150,90,"elevee",331.614571833768,165.807285916884,1530,0,352.623238640332
"1...995",8,150,90,"elevee",331.614571833768,165.807285916884,1770,0,350.295346217973
"1...996",9,150,90,"elevee",331.614571833768,165.807285916884,2010,0,348.789167548226
"1...997",10,150,90,"elevee",331.614571833768,165.807285916884,2250,0,347.802946555095
"1...998",11,150,90,"elevee",331.614571833768,165.807285916884,2490,0,347.152128646129
"1...999",12,150,90,"elevee",331.614571833768,165.807285916884,2730,0,346.720433436465
"1...1000",13,150,90,"elevee",331.614571833768,165.807285916884,2970,0,346.433107710062
"1...1001",14,150,90,"elevee",331.614571833768,165.807285916884,3210,0,346.241436895816
"1...1002",15,150,90,"elevee",331.614571833768,165.807285916884,3450,0,346.113382717485
"1...1003",16,150,90,"elevee",331.614571833768,165.807285916884,3690,0,346.027744055267
"1...1004",17,150,90,"elevee",331.614571833768,165.807285916884,3930,0,345.970432907769
"1...1005",18,150,90,"elevee",331.614571833768,165.807285916884,4170,0,345.932061788605
"1...1006",19,150,90,"elevee",331.614571833768,165.807285916884,4410,0,345.906363681542
"1...1007",20,150,90,"elevee",331.614571833768,165.807285916884,4650,0,345.889149525474
"1...1008",2,180,90,"elevee",331.614571833768,165.807285916884,360,0,437.57902238158
"1...1009",3,180,90,"elevee",331.614571833768,165.807285916884,630,0,399.879344002876
"1...1010",4,180,90,"elevee",331.614571833768,165.807285916884,900,0,383.04508616245
"1...1011",5,180,90,"elevee",331.614571833768,165.807285916884,1170,0,374.31277662086
"1...1012",6,180,90,"elevee",331.614571833768,165.807285916884,1440,0,369.430710156062
"1...1013",7,180,90,"elevee",331.614571833768,165.807285916884,1710,0,366.586451414838
"1...1014",8,180,90,"elevee",331.614571833768,165.807285916884,1980,0,364.889506318449
"1...1015",9,180,90,"elevee",331.614571833768,165.807285916884,2250,0,363.862668388084
"1...1016",10,180,90,"elevee",331.614571833768,165.807285916884,2520,0,363.235999330716
"1...1017",11,180,90,"elevee",331.614571833768,165.807285916884,2790,0,362.851557812777
"1...1018",12,180,90,"elevee",331.614571833768,165.807285916884,3060,0,362.614963274023
"1...1019",13,180,90,"elevee",331.614571833768,165.807285916884,3330,0,362.469071975582
"1...1020",14,180,90,"elevee",331.614571833768,165.807285916884,3600,0,362.379002392792
"1...1021",15,180,90,"elevee",331.614571833768,165.807285916884,3870,0,362.323354285678
"1...1022",16,180,90,"elevee",331.614571833768,165.807285916884,4140,0,362.288957134713
"1...1023",17,180,90,"elevee",331.614571833768,165.807285916884,4410,0,362.267689555592
"1...1024",18,180,90,"elevee",331.614571833768,165.807285916884,4680,0,362.254537610038
"1...1025",19,180,90,"elevee",331.614571833768,165.807285916884,4950,0,362.246403516401
"1...1026",20,180,90,"elevee",331.614571833768,165.807285916884,5220,0,362.241372479111
"1...1027",2,210,90,"elevee",331.614571833768,165.807285916884,390,0,443.561044658749
"1...1028",3,210,90,"elevee",331.614571833768,165.807285916884,690,0,408.630040248154
"1...1029",4,210,90,"elevee",331.614571833768,165.807285916884,990,0,393.615005194375
"1...1030",5,210,90,"elevee",331.614571833768,165.807285916884,1290,0,386.192593617527
"1...1031",6,210,90,"elevee",331.614571833768,165.807285916884,1590,0,382.270551039455
"1...1032",7,210,90,"elevee",331.614571833768,165.807285916884,1890,0,380.125016625659
"1...1033",8,210,90,"elevee",331.614571833768,165.807285916884,2190,0,378.929019338474
"1...1034",9,210,90,"elevee",331.614571833768,165.807285916884,2490,0,378.255327902526
"1...1035",10,210,90,"elevee",331.614571833768,165.807285916884,2790,0,377.873611190942
"1...1036",11,210,90,"elevee",331.614571833768,165.807285916884,3090,0,377.656609090739
"1...1037",12,210,90,"elevee",331.614571833768,165.807285916884,3390,0,377.533012575774
"1...1038",13,210,90,"elevee",331.614571833768,165.807285916884,3690,0,377.462540819452
"1...1039",14,210,90,"elevee",331.614571833768,165.807285916884,3990,0,377.422334905602
"1...1040",15,210,90,"elevee",331.614571833768,165.807285916884,4290,0,377.399388402872
"1...1041",16,210,90,"elevee",331.614571833768,165.807285916884,4590,0,377.3862896588
"1...1042",17,210,90,"elevee",331.614571833768,165.807285916884,4890,0,377.378811542174
"1...1043",18,210,90,"elevee",331.614571833768,165.807285916884,5190,0,377.374541983098
"1...1044",2,240,90,"elevee",331.614571833768,165.807285916884,420,0,449.41619822884
"1...1045",3,240,90,"elevee",331.614571833768,165.807285916884,750,0,417.217192899272
"1...1046",4,240,90,"elevee",331.614571833768,165.807285916884,1080,0,403.956955221691
"1...1047",5,240,90,"elevee",331.614571833768,165.807285916884,1410,0,397.742595967933
"1...1048",6,240,90,"elevee",331.614571833768,165.807285916884,1740,0,394.654796906392
"1...1049",7,240,90,"elevee",331.614571833768,165.807285916884,2070,0,393.075948135118
"1...1050",8,240,90,"elevee",331.614571833768,165.807285916884,2400,0,392.256827776125
"1...1051",9,240,90,"elevee",331.614571833768,165.807285916884,2730,0,391.82865399286
"1...1052",10,240,90,"elevee",331.614571833768,165.807285916884,3060,0,391.603957578855
"1...1053",11,240,90,"elevee",331.614571833768,165.807285916884,3390,0,391.485798947619
"1...1054",12,240,90,"elevee",331.614571833768,165.807285916884,3720,0,391.423596961637
"1...1055",13,240,90,"elevee",331.614571833768,165.807285916884,4050,0,391.390833472937
"1...1056",14,240,90,"elevee",331.614571833768,165.807285916884,4380,0,391.373570874834
"1...1057",15,240,90,"elevee",331.614571833768,165.807285916884,4710,0,391.364474031009
"1...1058",16,240,90,"elevee",331.614571833768,165.807285916884,5040,0,391.359679882918
"1...1059",17,240,90,"elevee",331.614571833768,165.807285916884,5370,0,391.357153197403
"1...1060",2,270,90,"elevee",331.614571833768,165.807285916884,450,0,455.13034883862
"1...1061",3,270,90,"elevee",331.614571833768,165.807285916884,810,0,425.596842769279
"1...1062",4,270,90,"elevee",331.614571833768,165.807285916884,1170,0,413.995164228243
"1...1063",5,270,90,"elevee",331.614571833768,165.807285916884,1530,0,408.86384688377
"1...1064",6,270,90,"elevee",331.614571833768,165.807285916884,1890,0,406.476219950202
"1...1065",7,270,90,"elevee",331.614571833768,165.807285916884,2250,0,405.339075359093
"1...1066",8,270,90,"elevee",331.614571833768,165.807285916884,2610,0,404.791490565294
"1...1067",9,270,90,"elevee",331.614571833768,165.807285916884,2970,0,404.526405427971
"1...1068",10,270,90,"elevee",331.614571833768,165.807285916884,3330,0,404.397749302621
"1...1069",11,270,90,"elevee",331.614571833768,165.807285916884,3690,0,404.335229952133
"1...1070",12,270,90,"elevee",331.614571833768,165.807285916884,4050,0,404.304830886322
"1...1071",13,270,90,"elevee",331.614571833768,165.807285916884,4410,0,404.290045479132
"1...1072",14,270,90,"elevee",331.614571833768,165.807285916884,4770,0,404.282853171765
"1...1073",15,270,90,"elevee",331.614571833768,165.807285916884,5130,0,404.279354257532
"1...1074",2,300,90,"elevee",331.614571833768,165.807285916884,480,0,460.690913682117
"1...1075",3,300,90,"elevee",331.614571833768,165.807285916884,870,0,433.731055829911
"1...1076",4,300,90,"elevee",331.614571833768,165.807285916884,1260,0,423.668833951131
"1...1077",5,300,90,"elevee",331.614571833768,165.807285916884,1650,0,419.48495429445
"1...1078",6,300,90,"elevee",331.614571833768,165.807285916884,2040,0,417.667941867289
"1...1079",7,300,90,"elevee",331.614571833768,165.807285916884,2430,0,416.863969641878
"1...1080",8,300,90,"elevee",331.614571833768,165.807285916884,2820,0,416.505302562641
"1...1081",9,300,90,"elevee",331.614571833768,165.807285916884,3210,0,416.344708377129
"1...1082",10,300,90,"elevee",331.614571833768,165.807285916884,3600,0,416.272684191595
"1...1083",11,300,90,"elevee",331.614571833768,165.807285916884,3990,0,416.240358689262
"1...1084",12,300,90,"elevee",331.614571833768,165.807285916884,4380,0,416.22584576004
"1...1085",13,300,90,"elevee",331.614571833768,165.807285916884,4770,0,416.21932904083
"1...1086",14,300,90,"elevee",331.614571833768,165.807285916884,5160,0,416.21640265397
"1...1087",2,30,105,"elevee",331.614571833768,165.807285916884,240,0,382.686108263597
"1...1088",3,30,105,"elevee",331.614571833768,165.807285916884,375,0,339.18923415417
"1...1089",4,30,105,"elevee",331.614571833768,165.807285916884,510,0,317.559827556065
"1...1090",5,30,105,"elevee",331.614571833768,165.807285916884,645,0,304.653091501457
"1...1091",6,30,105,"elevee",331.614571833768,165.807285916884,780,0,296.100762771186
"1...1092",7,30,105,"elevee",331.614571833768,165.807285916884,915,0,290.033949769928
"1...1093",8,30,105,"elevee",331.614571833768,165.807285916884,1050,0,285.519236463699
"1...1094",9,30,105,"elevee",331.614571833768,165.807285916884,1185,0,282.038445585514
"1...1095",10,30,105,"elevee",331.614571833768,165.807285916884,1320,0,279.280830103496
"1...1096",11,30,105,"elevee",331.614571833768,165.807285916884,1455,0,277.048709332261
"1...1097",12,30,105,"elevee",331.614571833768,165.807285916884,1590,0,275.210323106592
"1...1098",13,30,105,"elevee",331.614571833768,165.807285916884,1725,0,273.674460978839
"1...1099",14,30,105,"elevee",331.614571833768,165.807285916884,1860,0,272.375971794848
"1...1100",15,30,105,"elevee",331.614571833768,165.807285916884,1995,0,271.267073029197
"1...1101",16,30,105,"elevee",331.614571833768,165.807285916884,2130,0,270.311921024501
"1...1102",17,30,105,"elevee",331.614571833768,165.807285916884,2265,0,269.483098678685
"1...1103",18,30,105,"elevee",331.614571833768,165.807285916884,2400,0,268.759274519602
"1...1104",19,30,105,"elevee",331.614571833768,165.807285916884,2535,0,268.123601388712
"1...1105",20,30,105,"elevee",331.614571833768,165.807285916884,2670,0,267.562595746061
"1...1106",2,60,105,"elevee",331.614571833768,165.807285916884,270,0,388.127622294747
"1...1107",3,60,105,"elevee",331.614571833768,165.807285916884,435,0,346.684415750268
"1...1108",4,60,105,"elevee",331.614571833768,165.807285916884,600,0,326.269989144798
"1...1109",5,60,105,"elevee",331.614571833768,165.807285916884,765,0,314.241129129993
"1...1110",6,60,105,"elevee",331.614571833768,165.807285916884,930,0,306.395036264473
"1...1111",7,60,105,"elevee",331.614571833768,165.807285916884,1095,0,300.932920153893
"1...1112",8,60,105,"elevee",331.614571833768,165.807285916884,1260,0,296.955895081877
"1...1113",9,60,105,"elevee",331.614571833768,165.807285916884,1425,0,293.964599130753
"1...1114",10,60,105,"elevee",331.614571833768,165.807285916884,1590,0,291.659309524767
"1...1115",11,60,105,"elevee",331.614571833768,165.807285916884,1755,0,289.849174732835
"1...1116",12,60,105,"elevee",331.614571833768,165.807285916884,1920,0,288.406863934869
"1...1117",13,60,105,"elevee",331.614571833768,165.807285916884,2085,0,287.244160750201
"1...1118",14,60,105,"elevee",331.614571833768,165.807285916884,2250,0,286.298021675328
"1...1119",15,60,105,"elevee",331.614571833768,165.807285916884,2415,0,285.522212185012
"1...1120",16,60,105,"elevee",331.614571833768,165.807285916884,2580,0,284.88207845017
"1...1121",17,60,105,"elevee",331.614571833768,165.807285916884,2745,0,284.351162545299
"1...1122",18,60,105,"elevee",331.614571833768,165.807285916884,2910,0,283.908943692528
"1...1123",19,60,105,"elevee",331.614571833768,165.807285916884,3075,0,283.539290415026
"1...1124",20,60,105,"elevee",331.614571833768,165.807285916884,3240,0,283.229374680682
"1...1125",2,90,105,"elevee",331.614571833768,165.807285916884,300,0,393.536524453251
"1...1126",3,90,105,"elevee",331.614571833768,165.807285916884,495,0,354.278595318432
"1...1127",4,90,105,"elevee",331.614571833768,165.807285916884,690,0,335.241421046453
"1...1128",5,90,105,"elevee",331.614571833768,165.807285916884,885,0,324.254851133974
"1...1129",6,90,105,"elevee",331.614571833768,165.807285916884,1080,0,317.270520549204
"1...1130",7,90,105,"elevee",331.614571833768,165.807285916884,1275,0,312.55407238808
"1...1131",8,90,105,"elevee",331.614571833768,165.807285916884,1470,0,309.237864689013
"1...1132",9,90,105,"elevee",331.614571833768,165.807285916884,1665,0,306.8394505622
"1...1133",10,90,105,"elevee",331.614571833768,165.807285916884,1860,0,305.06919591018
"1...1134",11,90,105,"elevee",331.614571833768,165.807285916884,2055,0,303.742881068673
"1...1135",12,90,105,"elevee",331.614571833768,165.807285916884,2250,0,302.737992773146
"1...1136",13,90,105,"elevee",331.614571833768,165.807285916884,2445,0,301.970160520732
"1...1137",14,90,105,"elevee",331.614571833768,165.807285916884,2640,0,301.379657672611
"1...1138",15,90,105,"elevee",331.614571833768,165.807285916884,2835,0,300.92326903607
"1...1139",16,90,105,"elevee",331.614571833768,165.807285916884,3030,0,300.569178800218
"1...1140",17,90,105,"elevee",331.614571833768,165.807285916884,3225,0,300.293638372384
"1...1141",18,90,105,"elevee",331.614571833768,165.807285916884,3420,0,300.07872573411
"1...1142",19,90,105,"elevee",331.614571833768,165.807285916884,3615,0,299.910797993207
"1...1143",20,90,105,"elevee",331.614571833768,165.807285916884,3810,0,299.779398010907
"1...1144",2,120,105,"elevee",331.614571833768,165.807285916884,330,0,398.895975429285
"1...1145",3,120,105,"elevee",331.614571833768,165.807285916884,555,0,361.920531324104
"1...1146",4,120,105,"elevee",331.614571833768,165.807285916884,780,0,344.375402302502
"1...1147",5,120,105,"elevee",331.614571833768,165.807285916884,1005,0,334.534667749119
"1...1148",6,120,105,"elevee",331.614571833768,165.807285916884,1230,0,328.493375127431
"1...1149",7,120,105,"elevee",331.614571833768,165.807285916884,1455,0,324.576913366094
"1...1150",8,120,105,"elevee",331.614571833768,165.807285916884,1680,0,321.947556152196
"1...1151",9,120,105,"elevee",331.614571833768,165.807285916884,1905,0,320.140608670316
"1...1152",10,120,105,"elevee",331.614571833768,165.807285916884,2130,0,318.878826095478
