"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganEXP"
"1...277",3,180,30,"moyenne",331.614571833768,165.807285916884,450,306.059950830487,1,515.107793260863
"1...278",4,180,30,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,466.229563175647
"1...279",5,180,30,"moyenne",331.614571833768,165.807285916884,870,277.202760824934,1,437.092610077248
"1...280",6,180,30,"moyenne",331.614571833768,165.807285916884,1080,269.741008395382,1,416.770812422044
"1...281",7,180,30,"moyenne",331.614571833768,165.807285916884,1290,264.07476666173,1,401.301640807495
"1...282",8,180,30,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,1,388.860948040797
"1...283",9,180,30,"moyenne",331.614571833768,165.807285916884,1710,255.733072997989,1,378.474884073037
"1...284",10,180,30,"moyenne",331.614571833768,165.807285916884,1920,252.483861995559,1,369.567998638947
"1...285",11,180,30,"moyenne",331.614571833768,165.807285916884,2130,249.643022331714,1,361.77415514251
"1...286",12,180,30,"moyenne",331.614571833768,165.807285916884,2340,247.119752278974,1,354.846914709981
"1...287",13,180,30,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,1,348.612911614782
"1...288",14,180,30,"moyenne",331.614571833768,165.807285916884,2760,242.788106340304,1,342.945768497959
"1...289",15,180,30,"moyenne",331.614571833768,165.807285916884,2970,240.898459547653,1,337.750627757577
"1...290",16,180,30,"moyenne",331.614571833768,165.807285916884,3180,239.154559972598,1,332.954529688466
"1...291",17,180,30,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,1,328.500183872009
"1...292",18,180,30,"moyenne",331.614571833768,165.807285916884,3600,236.024239609164,1,324.341798473681
"1...293",19,180,30,"moyenne",331.614571833768,165.807285916884,3810,234.607444048841,1,320.442205273621
"1...294",1,210,30,"moyenne",331.614571833768,165.807285916884,30,626.331143129083,1,626.331143129083
"1...295",2,210,30,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,626.012704700244
"1...296",3,210,30,"moyenne",331.614571833768,165.807285916884,510,299.627738291157,1,523.673828292015
"1...297",4,210,30,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,475.15668048524
"1...298",5,210,30,"moyenne",331.614571833768,165.807285916884,990,272.660384516007,1,445.837584806178
"1...299",6,210,30,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,425.17392259127
"1...300",7,210,30,"moyenne",331.614571833768,165.807285916884,1470,260.122987313076,1,409.318810189907
"1...301",8,210,30,"moyenne",331.614571833768,165.807285916884,1710,255.733072997989,1,396.488994603244
"1...302",9,210,30,"moyenne",331.614571833768,165.807285916884,1950,252.055519175966,1,385.725997342867
"1...303",10,210,30,"moyenne",331.614571833768,165.807285916884,2190,248.892875498947,1,376.459884733615
"1...304",11,210,30,"moyenne",331.614571833768,165.807285916884,2430,246.119066933953,1,368.325951463921
"1...305",12,210,30,"moyenne",331.614571833768,165.807285916884,2670,243.648949930019,1,361.077451378643
"1...306",13,210,30,"moyenne",331.614571833768,165.807285916884,2910,241.422440248721,1,354.539993609461
"1...307",14,210,30,"moyenne",331.614571833768,165.807285916884,3150,239.39561263629,1,348.585920237195
"1...308",15,210,30,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,1,343.119050286256
"1...309",16,210,30,"moyenne",331.614571833768,165.807285916884,3630,235.816346351592,1,338.065153709751
"1...310",17,210,30,"moyenne",331.614571833768,165.807285916884,3870,234.218363482976,1,333.365762554026
"1...311",18,210,30,"moyenne",331.614571833768,165.807285916884,4110,232.725397751465,1,328.974012836186
"1...312",19,210,30,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,1,324.85176913175
"1...313",1,240,30,"moyenne",331.614571833768,165.807285916884,30,626.331143129083,1,626.331143129083
"1...314",2,240,30,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,644.413009058621
"1...315",3,240,30,"moyenne",331.614571833768,165.807285916884,570,294.352147156453,1,532.391094371969
"1...316",4,240,30,"moyenne",331.614571833768,165.807285916884,840,278.483867386929,1,483.932453900959
"1...317",5,240,30,"moyenne",331.614571833768,165.807285916884,1110,268.842665520356,1,454.281241846022
"1...318",6,240,30,"moyenne",331.614571833768,165.807285916884,1380,262.014106032336,1,433.192157704221
"1...319",7,240,30,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,416.90114450297
"1...320",8,240,30,"moyenne",331.614571833768,165.807285916884,1920,252.483861995559,1,403.651086664267
"1...321",9,240,30,"moyenne",331.614571833768,165.807285916884,2190,248.892875498947,1,392.491404126175
"1...322",10,240,30,"moyenne",331.614571833768,165.807285916884,2460,245.795121278366,1,382.853550899711
"1...323",11,240,30,"moyenne",331.614571833768,165.807285916884,2730,243.071426392664,1,374.371815978103
"1...324",12,240,30,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,366.797631369324
"1...325",13,240,30,"moyenne",331.614571833768,165.807285916884,3270,238.446424309792,1,359.954600085721
"1...326",14,240,30,"moyenne",331.614571833768,165.807285916884,3540,236.445828423483,1,353.713126496363
"1...327",15,240,30,"moyenne",331.614571833768,165.807285916884,3810,234.607444048841,1,347.975253578287
"1...328",16,240,30,"moyenne",331.614571833768,165.807285916884,4080,232.906746346342,1,342.665161752762
"1...329",17,240,30,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,1,337.722975978043
"1...330",18,240,30,"moyenne",331.614571833768,165.807285916884,4620,229.844832059973,1,333.100592242676
"1...331",19,240,30,"moyenne",331.614571833768,165.807285916884,4890,228.455427193021,1,328.758783372743
"1...332",1,270,30,"moyenne",331.614571833768,165.807285916884,30,626.331143129083,1,626.331143129083
"1...333",2,270,30,"moyenne",331.614571833768,165.807285916884,330,324.837470612731,1,651.827856959382
"1...334",3,270,30,"moyenne",331.614571833768,165.807285916884,630,289.913493224091,1,541.143633541356
"1...335",4,270,30,"moyenne",331.614571833768,165.807285916884,930,274.825368753978,1,492.518749433145
"1...336",5,270,30,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,462.427172710441
"1...337",6,270,30,"moyenne",331.614571833768,165.807285916884,1530,258.943776510768,1,440.853779991844
"1...338",7,270,30,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,1,424.092535595266
"1...339",8,270,30,"moyenne",331.614571833768,165.807285916884,2130,249.643022331714,1,410.401497893442
"1...340",9,270,30,"moyenne",331.614571833768,165.807285916884,2430,246.119066933953,1,398.832499785107
"1...341",10,270,30,"moyenne",331.614571833768,165.807285916884,2730,243.071426392664,1,388.815381257475
"1...342",11,270,30,"moyenne",331.614571833768,165.807285916884,3030,240.386341161622,1,379.981668597127
"1...343",12,270,30,"moyenne",331.614571833768,165.807285916884,3330,237.986339805435,1,372.079888302161
"1...344",13,270,30,"moyenne",331.614571833768,165.807285916884,3630,235.816346351592,1,364.930940468331
"1...345",14,270,30,"moyenne",331.614571833768,165.807285916884,3930,233.835832013907,1,358.402828321414
"1...346",15,270,30,"moyenne",331.614571833768,165.807285916884,4230,232.014117671516,1,352.395501879503
"1...347",16,270,30,"moyenne",331.614571833768,165.807285916884,4530,230.327426127576,1,346.831330247828
"1...348",17,270,30,"moyenne",331.614571833768,165.807285916884,4830,228.756958098974,1,341.648873051582
"1...349",18,270,30,"moyenne",331.614571833768,165.807285916884,5130,227.287593882663,1,336.79867149037
"1...350",1,300,30,"moyenne",331.614571833768,165.807285916884,30,626.331143129083,1,626.331143129083
"1...351",2,300,30,"moyenne",331.614571833768,165.807285916884,360,319.100880383988,1,659.666449084029
"1...352",3,300,30,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,1,549.86391168926
"1...353",4,300,30,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,500.901817443898
"1...354",5,300,30,"moyenne",331.614571833768,165.807285916884,1350,262.680733965279,1,470.289597826793
"1...355",6,300,30,"moyenne",331.614571833768,165.807285916884,1680,256.237704390654,1,448.189215859937
"1...356",7,300,30,"moyenne",331.614571833768,165.807285916884,2010,251.222422232416,1,430.933499397951
"1...357",8,300,30,"moyenne",331.614571833768,165.807285916884,2340,247.119752278974,1,416.787330461609
"1...358",9,300,30,"moyenne",331.614571833768,165.807285916884,2670,243.648949930019,1,404.800819067084
"1...359",10,300,30,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,394.399946810348
"1...360",11,300,30,"moyenne",331.614571833768,165.807285916884,3330,237.986339805435,1,385.212173307775
"1...361",12,300,30,"moyenne",331.614571833768,165.807285916884,3660,235.610339940543,1,376.982320933419
"1...362",13,300,30,"moyenne",331.614571833768,165.807285916884,3990,233.459630870687,1,369.52807689534
"1...363",14,300,30,"moyenne",331.614571833768,165.807285916884,4320,231.494870925809,1,362.714706465464
"1...364",15,300,30,"moyenne",331.614571833768,165.807285916884,4650,229.686210056552,1,356.439838044955
"1...365",16,300,30,"moyenne",331.614571833768,165.807285916884,4980,228.010465936935,1,350.623870623842
"1...366",17,300,30,"moyenne",331.614571833768,165.807285916884,5310,226.449276101501,1,345.203686118442
"1...367",1,30,45,"moyenne",331.614571833768,165.807285916884,45,540.082791341818,1,540.082791341818
"1...368",2,30,45,"moyenne",331.614571833768,165.807285916884,120,388.8977442528,1,431.997488556259
"1...369",3,30,45,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,387.565236674225
"1...370",4,30,45,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,367.256605202673
"1...371",5,30,45,"moyenne",331.614571833768,165.807285916884,345,321.856085548983,1,348.842457085022
"1...372",6,30,45,"moyenne",331.614571833768,165.807285916884,420,309.859554194281,1,332.656365841745
"1...373",7,30,45,"moyenne",331.614571833768,165.807285916884,495,301.111476342445,1,320.767783576715
"1...374",8,30,45,"moyenne",331.614571833768,165.807285916884,570,294.352147156453,1,311.533585382532
"1...375",9,30,45,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,1,304.066685523596
"1...376",10,30,45,"moyenne",331.614571833768,165.807285916884,720,284.386253230241,1,297.843996206135
"1...377",11,30,45,"moyenne",331.614571833768,165.807285916884,795,280.538772761663,1,292.535826977314
"1...378",12,30,45,"moyenne",331.614571833768,165.807285916884,870,277.202760824934,1,287.923260783147
"1...379",13,30,45,"moyenne",331.614571833768,165.807285916884,945,274.265633620482,1,283.854709510953
"1...380",14,30,45,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,280.221526438558
"1...381",15,30,45,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,1,276.943565690416
"1...382",16,30,45,"moyenne",331.614571833768,165.807285916884,1170,267.142820643783,1,273.960243088164
"1...383",17,30,45,"moyenne",331.614571833768,165.807285916884,1245,265.178366757588,1,271.224790584314
"1...384",18,30,45,"moyenne",331.614571833768,165.807285916884,1320,263.367228278208,1,268.700442411694
"1...385",19,30,45,"moyenne",331.614571833768,165.807285916884,1395,261.687899691573,1,266.357831764964
"1...386",1,60,45,"moyenne",331.614571833768,165.807285916884,45,540.082791341818,1,540.082791341818
"1...387",2,60,45,"moyenne",331.614571833768,165.807285916884,150,369.527948757263,1,441.523713855549
"1...388",3,60,45,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,1,401.864052417864
"1...389",4,60,45,"moyenne",331.614571833768,165.807285916884,360,319.100880383988,1,374.367548926619
"1...390",5,60,45,"moyenne",331.614571833768,165.807285916884,465,304.319795733856,1,352.001492800372
"1...391",6,60,45,"moyenne",331.614571833768,165.807285916884,570,294.352147156453,1,336.671885618082
"1...392",7,60,45,"moyenne",331.614571833768,165.807285916884,675,287.005197241193,1,325.245652905765
"1...393",8,60,45,"moyenne",331.614571833768,165.807285916884,780,281.263010823851,1,316.240946921396
"1...394",9,60,45,"moyenne",331.614571833768,165.807285916884,885,276.58637615179,1,308.859976826586
"1...395",10,60,45,"moyenne",331.614571833768,165.807285916884,990,272.660384516007,1,302.631807612202
"1...396",11,60,45,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,1,297.25860881802
"1...397",12,60,45,"moyenne",331.614571833768,165.807285916884,1200,266.33705680383,1,292.541663005744
"1...398",13,60,45,"moyenne",331.614571833768,165.807285916884,1305,263.718289431202,1,288.34258536216
"1...399",14,60,45,"moyenne",331.614571833768,165.807285916884,1410,261.366260037089,1,284.561577328356
"1...400",15,60,45,"moyenne",331.614571833768,165.807285916884,1515,259.232924567401,1,281.12454402041
"1...401",16,60,45,"moyenne",331.614571833768,165.807285916884,1620,257.28186967405,1,277.975107129325
"1...402",17,60,45,"moyenne",331.614571833768,165.807285916884,1725,255.4849002964,1,275.069459238963
"1...403",18,60,45,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,1,272.372938182883
"1...404",19,60,45,"moyenne",331.614571833768,165.807285916884,1935,252.268677079954,1,269.857680883803
"1...405",1,90,45,"moyenne",331.614571833768,165.807285916884,45,540.082791341818,1,540.082791341818
"1...406",2,90,45,"moyenne",331.614571833768,165.807285916884,180,356.789969283006,1,451.906354679497
"1...407",3,90,45,"moyenne",331.614571833768,165.807285916884,315,328.077333634854,1,413.856758065752
"1...408",4,90,45,"moyenne",331.614571833768,165.807285916884,450,306.059950830487,1,378.585450022546
"1...409",5,90,45,"moyenne",331.614571833768,165.807285916884,585,293.173639914741,1,357.235397644957
"1...410",6,90,45,"moyenne",331.614571833768,165.807285916884,720,284.386253230241,1,342.370275452046
"1...411",7,90,45,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,1,331.126393080522
"1...412",8,90,45,"moyenne",331.614571833768,165.807285916884,990,272.660384516007,1,322.149378713778
"1...413",9,90,45,"moyenne",331.614571833768,165.807285916884,1125,268.406023844203,1,314.707282157873
"1...414",10,90,45,"moyenne",331.614571833768,165.807285916884,1260,264.80463071992,1,308.365556512545
"1...415",11,90,45,"moyenne",331.614571833768,165.807285916884,1395,261.687899691573,1,302.847556420417
"1...416",12,90,45,"moyenne",331.614571833768,165.807285916884,1530,258.943776510768,1,297.967401891257
"1...417",13,90,45,"moyenne",331.614571833768,165.807285916884,1665,256.494285616805,1,293.59472816657
"1...418",14,90,45,"moyenne",331.614571833768,165.807285916884,1800,254.283183026765,1,289.634861842702
"1...419",15,90,45,"moyenne",331.614571833768,165.807285916884,1935,252.268677079954,1,286.017034928754
"1...420",16,90,45,"moyenne",331.614571833768,165.807285916884,2070,250.418930179536,1,282.687048079719
"1...421",17,90,45,"moyenne",331.614571833768,165.807285916884,2205,248.70916706859,1,279.602523458012
"1...422",18,90,45,"moyenne",331.614571833768,165.807285916884,2340,247.119752278974,1,276.729730258967
"1...423",19,90,45,"moyenne",331.614571833768,165.807285916884,2475,245.634874332221,1,274.041400677475
"1...424",1,120,45,"moyenne",331.614571833768,165.807285916884,45,540.082791341818,1,540.082791341818
"1...425",2,120,45,"moyenne",331.614571833768,165.807285916884,210,347.766873790563,1,462.771666539934
"1...426",3,120,45,"moyenne",331.614571833768,165.807285916884,375,316.54480604663,1,417.498940313588
"1...427",4,120,45,"moyenne",331.614571833768,165.807285916884,540,296.868661807769,1,383.798270424322
"1...428",5,120,45,"moyenne",331.614571833768,165.807285916884,705,285.230295503619,1,363.05456438946
"1...429",6,120,45,"moyenne",331.614571833768,165.807285916884,870,277.202760824934,1,348.386214838466
"1...430",7,120,45,"moyenne",331.614571833768,165.807285916884,1035,271.155939940061,1,337.144389742595
"1...431",8,120,45,"moyenne",331.614571833768,165.807285916884,1200,266.33705680383,1,328.070273973351
"1...432",9,120,45,"moyenne",331.614571833768,165.807285916884,1365,262.345006548907,1,320.478878766934
"1...433",10,120,45,"moyenne",331.614571833768,165.807285916884,1530,258.943776510768,1,313.960453693762
"1...434",11,120,45,"moyenne",331.614571833768,165.807285916884,1695,255.983987600905,1,308.252137692699
"1...435",12,120,45,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,303.175993067665
