X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...3734,2,195,165,time trialist,382.014826073375,191.007413036687,525,0,400.448312026484,98.04753750824204,104.82533260360121,330
1...3735,3,195,165,time trialist,382.014826073375,191.007413036687,885,0,392.040237455076,95.98886730748539,102.62435138571699,495
1...3736,4,195,165,time trialist,382.014826073375,191.007413036687,1245,0,389.364692782063,95.33377510506185,101.92397420389028,660
1...3737,5,195,165,time trialist,382.014826073375,191.007413036687,1605,0,388.442074623964,95.10787719078617,101.68246049941384,825
1...3738,6,195,165,time trialist,382.014826073375,191.007413036687,1965,0,388.115223144691,95.02784942762376,101.59690060567029,990
1...3739,7,195,165,time trialist,382.014826073375,191.007413036687,2325,0,387.998328570093,94.99922844248486,101.56630111931015,1155
1...3740,8,195,165,time trialist,382.014826073375,191.007413036687,2685,0,387.956381114906,94.98895784185476,101.5553205362741,1320
1...3741,9,195,165,time trialist,382.014826073375,191.007413036687,3045,0,387.941310086997,94.98526778466181,101.55137539412769,1485
1...3742,10,195,165,time trialist,382.014826073375,191.007413036687,3405,0,387.935892959764,94.98394143124837,101.54995735302998,1650
1...3743,11,195,165,time trialist,382.014826073375,191.007413036687,3765,0,387.933945524234,94.98346461251187,101.54944757293846,1815
1...3744,12,195,165,time trialist,382.014826073375,191.007413036687,4125,0,387.933245389622,94.98329318845397,101.5492642987396,1980
1...3745,13,195,165,time trialist,382.014826073375,191.007413036687,4485,0,387.932993674806,94.98323155748407,101.54919840736609,2145
1...3746,14,195,165,time trialist,382.014826073375,191.007413036687,4845,0,387.932903176767,94.98320939954357,101.5491747176994,2310
1...3747,15,195,165,time trialist,382.014826073375,191.007413036687,5205,0,387.932870640278,94.98320143316555,101.54916620062444,2475
1...3748,2,210,165,time trialist,382.014826073375,191.007413036687,540,0,402.426824712362,98.53196531316266,105.34324776051139,330
1...3749,3,210,165,time trialist,382.014826073375,191.007413036687,915,0,394.860893917222,96.67948932277267,103.36271447259998,495
